Date,6C=F
2001-02-15,0.6545000076293945
2001-02-16,0.6510000228881836
2001-02-20,0.6499999761581421
2001-02-21,0.6513000130653381
2001-02-22,0.6507999897003174
2001-02-23,0.6513000130653381
2001-02-26,0.6535999774932861
2001-02-27,0.6549000144004822
2001-02-28,0.6510000228881836
2001-03-01,0.646399974822998
2001-03-02,0.6480000019073486
2001-03-05,0.6467000246047974
2001-03-06,0.6502000093460083
2001-03-07,0.6459000110626221
2001-03-08,0.6473000049591064
2001-03-09,0.6478000283241272
2001-03-12,0.645799994468689
2001-03-13,0.6488999724388123
2001-03-14,0.6424999833106995
2001-03-15,0.6409000158309937
2001-03-16,0.6392999887466431
2001-03-19,0.6380000114440918
2001-03-20,0.6409000158309937
2001-03-21,0.6348000168800354
2001-03-22,0.6355000138282776
2001-03-23,0.63919997215271
2001-03-26,0.6439999938011169
2001-03-27,0.6376000046730042
2001-03-28,0.6399000287055969
2001-03-29,0.6359999775886536
2001-03-30,0.6345000267028809
2001-04-02,0.6340000033378601
2001-04-03,0.633400022983551
2001-04-04,0.6366000175476074
2001-04-05,0.6352999806404114
2001-04-06,0.6395999789237976
2001-04-09,0.63919997215271
2001-04-10,0.6430000066757202
2001-04-11,0.6399999856948853
2001-04-12,0.6417999863624573
2001-04-16,0.640999972820282
2001-04-17,0.6413000226020813
2001-04-18,0.6394000053405762
2001-04-19,0.6448000073432922
2001-04-20,0.6470000147819519
2001-04-23,0.6456000208854675
2001-04-24,0.6460999846458435
2001-04-25,0.6452000141143799
2001-04-26,0.6467999815940857
2001-04-27,0.6488999724388123
2001-04-30,0.6507999897003174
2001-05-01,0.6513000130653381
2001-05-02,0.6518999934196472
2001-05-03,0.6516000032424927
2001-05-04,0.651199996471405
2001-05-07,0.6482999920845032
2001-05-08,0.6460999846458435
2001-05-09,0.6495000123977661
2001-05-10,0.6474999785423279
2001-05-11,0.6445000171661377
2001-05-14,0.64410001039505
2001-05-15,0.6460000276565552
2001-05-16,0.6488999724388123
2001-05-17,0.6509000062942505
2001-05-18,0.6513000130653381
2001-05-21,0.6513000130653381
2001-05-22,0.6482999920845032
2001-05-23,0.6432999968528748
2001-05-24,0.6452999711036682
2001-05-25,0.6450999975204468
2001-05-29,0.6495000123977661
2001-05-30,0.6462000012397766
2001-05-31,0.6498000025749207
2001-06-01,0.6514000296592712
2001-06-04,0.6499999761581421
2001-06-05,0.6524999737739563
2001-06-06,0.6542999744415283
2001-06-07,0.6557999849319458
2001-06-08,0.6572999954223633
2001-06-11,0.6581000089645386
2001-06-12,0.6543999910354614
2001-06-13,0.6585000157356262
2001-06-14,0.6556000113487244
2001-06-15,0.6550999879837036
2001-06-18,0.6504999995231628
2001-06-19,0.650600016117096
2001-06-20,0.6504999995231628
2001-06-21,0.6553000211715698
2001-06-22,0.6543999910354614
2001-06-25,0.6583999991416931
2001-06-26,0.6583999991416931
2001-06-27,0.6583999991416931
2001-06-28,0.656499981880188
2001-06-29,0.6600000262260437
2001-07-02,0.6597999930381775
2001-07-03,0.6610000133514404
2001-07-05,0.6610000133514404
2001-07-06,0.6563000082969666
2001-07-09,0.6563000082969666
2001-07-10,0.6571999788284302
2001-07-11,0.6552000045776367
2001-07-12,0.6541000008583069
2001-07-13,0.6489999890327454
2001-07-16,0.6498000025749207
2001-07-17,0.6486999988555908
2001-07-18,0.6491000056266785
2001-07-19,0.6480000019073486
2001-07-20,0.6477000117301941
2001-07-23,0.6468999981880188
2001-07-24,0.6488999724388123
2001-07-25,0.6502000093460083
2001-07-26,0.6517999768257141
2001-07-27,0.6520000100135803
2001-07-30,0.6531999707221985
2001-07-31,0.652899980545044
2001-08-01,0.6510000228881836
2001-08-02,0.6503999829292297
2001-08-03,0.6531999707221985
2001-08-06,0.6549999713897705
2001-08-07,0.6507999897003174
2001-08-08,0.6510999798774719
2001-08-09,0.6491000056266785
2001-08-10,0.6482999920845032
2001-08-13,0.6500999927520752
2001-08-14,0.6504999995231628
2001-08-15,0.654699981212616
2001-08-16,0.650600016117096
2001-08-17,0.647599995136261
2001-08-20,0.6468999981880188
2001-08-21,0.6456999778747559
2001-08-22,0.6478000283241272
2001-08-23,0.6485000252723694
2001-08-24,0.6492999792098999
2001-08-27,0.6485999822616577
2001-08-28,0.6489999890327454
2001-08-29,0.6470999717712402
2001-08-30,0.646399974822998
2001-08-31,0.6449999809265137
2001-09-04,0.6406999826431274
2001-09-05,0.6421999931335449
2001-09-06,0.6420000195503235
2001-09-07,0.6384999752044678
2001-09-10,0.6398000121116638
2001-09-11,0.6388000249862671
2001-09-12,0.6388000249862671
2001-09-13,0.6384000182151794
2001-09-14,0.6384999752044678
2001-09-17,0.6370000243186951
2001-09-18,0.6360999941825867
2001-09-19,0.6358000040054321
2001-09-20,0.6352999806404114
2001-09-21,0.6355999708175659
2001-09-24,0.6359999775886536
2001-09-25,0.635699987411499
2001-09-26,0.6351000070571899
2001-09-27,0.6324999928474426
2001-09-28,0.6327999830245972
2001-10-01,0.6348999738693237
2001-10-02,0.636900007724762
2001-10-03,0.636900007724762
2001-10-04,0.6366999745368958
2001-10-05,0.6396999955177307
2001-10-08,0.6396999955177307
2001-10-09,0.6381000280380249
2001-10-10,0.6367999911308289
2001-10-11,0.6377999782562256
2001-10-12,0.6378999948501587
2001-10-15,0.6412000060081482
2001-10-16,0.638700008392334
2001-10-17,0.6363000273704529
2001-10-18,0.6327999830245972
2001-10-19,0.6338000297546387
2001-10-22,0.6328999996185303
2001-10-23,0.6359999775886536
2001-10-24,0.6351000070571899
2001-10-25,0.635200023651123
2001-10-26,0.6334999799728394
2001-10-29,0.6351000070571899
2001-10-30,0.633400022983551
2001-10-31,0.6294000148773193
2001-11-01,0.626800000667572
2001-11-02,0.628000020980835
2001-11-05,0.6270999908447266
2001-11-06,0.6279000043869019
2001-11-07,0.6252999901771545
2001-11-08,0.6251000165939331
2001-11-09,0.6233999729156494
2001-11-12,0.6233999729156494
2001-11-13,0.6269999742507935
2001-11-14,0.6276999711990356
2001-11-15,0.629800021648407
2001-11-16,0.6288999915122986
2001-11-19,0.6302000284194946
2001-11-20,0.6266999840736389
2001-11-21,0.6241999864578247
2001-11-23,0.6255000233650208
2001-11-26,0.6248000264167786
2001-11-27,0.6269999742507935
2001-11-28,0.6310999989509583
2001-11-29,0.6323999762535095
2001-11-30,0.6355999708175659
2001-12-03,0.6348999738693237
2001-12-04,0.6363000273704529
2001-12-05,0.6360999941825867
2001-12-06,0.6359000205993652
2001-12-07,0.6352999806404114
2001-12-10,0.6334999799728394
2001-12-11,0.6345999836921692
2001-12-12,0.6384999752044678
2001-12-13,0.6380000114440918
2001-12-14,0.6409000158309937
2001-12-17,0.6388999819755554
2001-12-18,0.6359999775886536
2001-12-19,0.6347000002861023
2001-12-20,0.6331999897956848
2001-12-21,0.6304000020027161
2001-12-24,0.6259999871253967
2001-12-26,0.6244999766349792
2001-12-27,0.6258000135421753
2001-12-28,0.6280999779701233
2001-12-31,0.6276000142097473
2002-01-02,0.6255000233650208
2002-01-03,0.6256999969482422
2002-01-04,0.6258000135421753
2002-01-07,0.6252999901771545
2002-01-08,0.6269000172615051
2002-01-09,0.6261000037193298
2002-01-10,0.6243000030517578
2002-01-11,0.6261000037193298
2002-01-14,0.6266999840736389
2002-01-15,0.6292999982833862
2002-01-16,0.6256999969482422
2002-01-17,0.6202999949455261
2002-01-18,0.6205000281333923
2002-01-22,0.621399998664856
2002-01-23,0.6237999796867371
2002-01-24,0.6233000159263611
2002-01-25,0.6202999949455261
2002-01-28,0.6220999956130981
2002-01-29,0.6273000240325928
2002-01-30,0.6292999982833862
2002-01-31,0.6305999755859375
2002-02-01,0.6281999945640564
2002-02-04,0.6266000270843506
2002-02-05,0.6255000233650208
2002-02-06,0.6230000257492065
2002-02-07,0.6252999901771545
2002-02-08,0.6262000203132629
2002-02-11,0.6284000277519226
2002-02-12,0.6281999945640564
2002-02-13,0.6284999847412109
2002-02-14,0.6277999877929688
2002-02-15,0.6280999779701233
2002-02-18,0.6287000179290771
2002-02-19,0.6298999786376953
2002-02-20,0.6288999915122986
2002-02-21,0.6287000179290771
2002-02-22,0.6263999938964844
2002-02-25,0.6248000264167786
2002-02-26,0.6211000084877014
2002-02-27,0.6216999888420105
2002-02-28,0.6240000128746033
2002-03-01,0.6280999779701233
2002-03-04,0.6287000179290771
2002-03-05,0.6294999718666077
2002-03-06,0.6326000094413757
2002-03-07,0.6319000124931335
2002-03-08,0.6306999921798706
2002-03-11,0.6313999891281128
2002-03-12,0.6309999823570251
2002-03-13,0.6258999705314636
2002-03-14,0.6283000111579895
2002-03-15,0.6315000057220459
2002-03-18,0.6305000185966492
2002-03-19,0.6323999762535095
2002-03-20,0.6328999996185303
2002-03-21,0.6328999996185303
2002-03-22,0.6334999799728394
2002-03-25,0.6312000155448914
2002-03-26,0.6274999976158142
2002-03-27,0.6266000270843506
2002-03-28,0.6269000172615051
2002-04-01,0.625
2002-04-02,0.6273999810218811
2002-04-03,0.6287000179290771
2002-04-04,0.6266999840736389
2002-04-05,0.6288999915122986
2002-04-08,0.6266000270843506
2002-04-09,0.6255000233650208
2002-04-10,0.6273999810218811
2002-04-11,0.6284999847412109
2002-04-12,0.6294999718666077
2002-04-15,0.6298999786376953
2002-04-16,0.6317999958992004
2002-04-17,0.6345000267028809
2002-04-18,0.6341999769210815
2002-04-19,0.635699987411499
2002-04-22,0.6359000205993652
2002-04-23,0.6348000168800354
2002-04-24,0.6371999979019165
2002-04-25,0.6389999985694885
2002-04-26,0.6399999856948853
2002-04-29,0.6378999948501587
2002-04-30,0.6373999714851379
2002-05-01,0.6402999758720398
2002-05-02,0.6398000121116638
2002-05-03,0.6395000219345093
2002-05-06,0.6376000046730042
2002-05-07,0.6370999813079834
2002-05-08,0.6366000175476074
2002-05-09,0.6384000182151794
2002-05-10,0.6413999795913696
2002-05-13,0.6424000263214111
2002-05-14,0.6413999795913696
2002-05-15,0.642300009727478
2002-05-16,0.6431000232696533
2002-05-17,0.646399974822998
2002-05-20,0.6481000185012817
2002-05-21,0.6496000289916992
2002-05-22,0.6517999768257141
2002-05-23,0.6516000032424927
2002-05-24,0.6513000130653381
2002-05-27,0.6514999866485596
2002-05-28,0.652999997138977
2002-05-29,0.6523000001907349
2002-05-30,0.6513000130653381
2002-05-31,0.6545000076293945
2002-06-03,0.6539999842643738
2002-06-04,0.6535000205039978
2002-06-05,0.6523000001907349
2002-06-06,0.6520000100135803
2002-06-07,0.6525999903678894
2002-06-10,0.649399995803833
2002-06-11,0.6499000191688538
2002-06-12,0.6509000062942505
2002-06-13,0.6495000123977661
2002-06-14,0.6467000246047974
2002-06-17,0.6460999846458435
2002-06-18,0.6480000019073486
2002-06-19,0.6474999785423279
2002-06-20,0.6521000266075134
2002-06-21,0.6561999917030334
2002-06-24,0.6552000045776367
2002-06-25,0.657800018787384
2002-06-26,0.657800018787384
2002-06-27,0.659500002861023
2002-06-28,0.6585999727249146
2002-07-01,0.6574000120162964
2002-07-02,0.6539000272750854
2002-07-03,0.651199996471405
2002-07-04,0.6513000130653381
2002-07-05,0.6549999713897705
2002-07-08,0.6560999751091003
2002-07-09,0.6601999998092651
2002-07-10,0.6572999954223633
2002-07-11,0.6560999751091003
2002-07-12,0.6513000130653381
2002-07-15,0.6489999890327454
2002-07-16,0.6500999927520752
2002-07-17,0.6474999785423279
2002-07-18,0.6466000080108643
2002-07-19,0.6470000147819519
2002-07-22,0.63919997215271
2002-07-23,0.6291999816894531
2002-07-24,0.6353999972343445
2002-07-25,0.6353999972343445
2002-07-26,0.6291999816894531
2002-07-29,0.6351000070571899
2002-07-30,0.633899986743927
2002-07-31,0.6295999884605408
2002-08-01,0.6274999976158142
2002-08-02,0.6294999718666077
2002-08-05,0.6254000067710876
2002-08-06,0.6306999921798706
2002-08-07,0.6335999965667725
2002-08-08,0.6320000290870667
2002-08-09,0.6347000002861023
2002-08-12,0.6340000033378601
2002-08-13,0.6391000151634216
2002-08-14,0.6391000151634216
2002-08-15,0.6395999789237976
2002-08-16,0.640500009059906
2002-08-19,0.6355000138282776
2002-08-20,0.6377000212669373
2002-08-21,0.6416000127792358
2002-08-22,0.6407999992370605
2002-08-23,0.6421999931335449
2002-08-26,0.6425999999046326
2002-08-27,0.6431000232696533
2002-08-28,0.6410999894142151
2002-08-29,0.6416000127792358
2002-08-30,0.6413999795913696
2002-09-02,0.6424000263214111
2002-09-03,0.6442000269889832
2002-09-04,0.6377000212669373
2002-09-05,0.6362000107765198
2002-09-06,0.6412000060081482
2002-09-09,0.6385999917984009
2002-09-10,0.6362000107765198
2002-09-11,0.6330000162124634
2002-09-12,0.6298999786376953
2002-09-13,0.6310999989509583
2002-09-16,0.6326000094413757
2002-09-17,0.6330000162124634
2002-09-18,0.6319000124931335
2002-09-19,0.6334999799728394
2002-09-20,0.6331999897956848
2002-09-23,0.6301000118255615
2002-09-24,0.628000020980835
2002-09-25,0.6316999793052673
2002-09-26,0.6324999928474426
2002-09-27,0.6324999928474426
2002-09-30,0.6287000179290771
2002-10-01,0.6320000290870667
2002-10-02,0.6287000179290771
2002-10-03,0.6266000270843506
2002-10-04,0.6261000037193298
2002-10-07,0.6262999773025513
2002-10-08,0.6258000135421753
2002-10-09,0.6243000030517578
2002-10-10,0.6279000043869019
2002-10-11,0.6287999749183655
2002-10-14,0.6287999749183655
2002-10-15,0.6297000050544739
2002-10-16,0.6305999755859375
2002-10-17,0.6352999806404114
2002-10-18,0.6341999769210815
2002-10-21,0.6380000114440918
2002-10-22,0.6363000273704529
2002-10-23,0.6377999782562256
2002-10-24,0.6381000280380249
2002-10-25,0.6367999911308289
2002-10-28,0.6412000060081482
2002-10-29,0.6377000212669373
2002-10-30,0.6383000016212463
2002-10-31,0.6414999961853027
2002-11-01,0.6406000256538391
2002-11-04,0.6419000029563904
2002-11-05,0.6413999795913696
2002-11-06,0.6419000029563904
2002-11-07,0.641700029373169
2002-11-08,0.6381999850273132
2002-11-11,0.6381999850273132
2002-11-12,0.6333000063896179
2002-11-13,0.6340000033378601
2002-11-14,0.6342999935150146
2002-11-15,0.630299985408783
2002-11-18,0.6281999945640564
2002-11-19,0.6305000185966492
2002-11-20,0.6295999884605408
2002-11-21,0.6331999897956848
2002-11-22,0.6323000192642212
2002-11-25,0.635200023651123
2002-11-26,0.6345000267028809
2002-11-27,0.6340000033378601
2002-11-28,0.6353999972343445
2002-11-29,0.6391000151634216
2002-12-02,0.6416000127792358
2002-12-03,0.6424999833106995
2002-12-04,0.6406999826431274
2002-12-05,0.6406000256538391
2002-12-06,0.6384999752044678
2002-12-09,0.640500009059906
2002-12-10,0.6406000256538391
2002-12-11,0.642799973487854
2002-12-12,0.642799973487854
2002-12-13,0.6407999992370605
2002-12-16,0.640500009059906
2002-12-17,0.6449999809265137
2002-12-18,0.6419000029563904
2002-12-19,0.6434000134468079
2002-12-20,0.6421999931335449
2002-12-23,0.6419000029563904
2002-12-24,0.6439999938011169
2002-12-26,0.6398000121116638
2002-12-27,0.6347000002861023
2002-12-30,0.6316999793052673
2002-12-31,0.6322000026702881
2003-01-02,0.635200023651123
2003-01-03,0.6370999813079834
2003-01-06,0.6392999887466431
2003-01-07,0.638700008392334
2003-01-08,0.638700008392334
2003-01-09,0.6428999900817871
2003-01-10,0.6456000208854675
2003-01-13,0.6473000049591064
2003-01-14,0.6478000283241272
2003-01-15,0.6491000056266785
2003-01-16,0.6503999829292297
2003-01-17,0.6499999761581421
2003-01-20,0.6502000093460083
2003-01-21,0.6510000228881836
2003-01-22,0.6514000296592712
2003-01-23,0.6543999910354614
2003-01-24,0.6567999720573425
2003-01-27,0.6545000076293945
2003-01-28,0.6523000001907349
2003-01-29,0.654699981212616
2003-01-30,0.6524999737739563
2003-01-31,0.656499981880188
2003-02-03,0.6582000255584717
2003-02-04,0.6588000059127808
2003-02-05,0.6561999917030334
2003-02-06,0.6581000089645386
2003-02-07,0.6565999984741211
2003-02-10,0.6525999903678894
2003-02-11,0.6532999873161316
2003-02-12,0.6532999873161316
2003-02-13,0.6579999923706055
2003-02-14,0.6565999984741211
2003-02-17,0.6557000279426575
2003-02-18,0.6588000059127808
2003-02-19,0.6603999733924866
2003-02-20,0.6633999943733215
2003-02-21,0.663100004196167
2003-02-24,0.6707000136375427
2003-02-25,0.6694999933242798
2003-02-26,0.6692000031471252
2003-02-27,0.6696000099182129
2003-02-28,0.6729000210762024
2003-03-03,0.6732000112533569
2003-03-04,0.6757000088691711
2003-03-05,0.6797999739646912
2003-03-06,0.6791999936103821
2003-03-07,0.6819000244140625
2003-03-10,0.6820999979972839
2003-03-11,0.6791999936103821
2003-03-12,0.6769999861717224
2003-03-13,0.6735000014305115
2003-03-14,0.6772000193595886
2003-03-17,0.675599992275238
2003-03-18,0.6766999959945679
2003-03-19,0.6704000234603882
2003-03-20,0.6721000075340271
2003-03-21,0.6664000153541565
2003-03-24,0.6725999712944031
2003-03-25,0.6741999983787537
2003-03-26,0.6771000027656555
2003-03-27,0.6801999807357788
2003-03-28,0.676800012588501
2003-03-31,0.6773999929428101
2003-04-01,0.6758999824523926
2003-04-02,0.6776999831199646
2003-04-03,0.6747999787330627
2003-04-04,0.6765000224113464
2003-04-07,0.6725999712944031
2003-04-08,0.6789000034332275
2003-04-09,0.6789000034332275
2003-04-10,0.6845999956130981
2003-04-11,0.6854000091552734
2003-04-14,0.6854000091552734
2003-04-15,0.6880000233650208
2003-04-16,0.6844000220298767
2003-04-17,0.6869000196456909
2003-04-21,0.6855000257492065
2003-04-22,0.6887000203132629
2003-04-23,0.6868000030517578
2003-04-24,0.6837999820709229
2003-04-25,0.689300000667572
2003-04-28,0.6873999834060669
2003-04-29,0.6912000179290771
2003-04-30,0.696399986743927
2003-05-01,0.7021999955177307
2003-05-02,0.7026000022888184
2003-05-05,0.7067000269889832
2003-05-06,0.7142999768257141
2003-05-07,0.7141000032424927
2003-05-08,0.7156000137329102
2003-05-09,0.7167999744415283
2003-05-12,0.7178000211715698
2003-05-13,0.7202000021934509
2003-05-14,0.7260000109672546
2003-05-15,0.722100019454956
2003-05-16,0.7304999828338623
2003-05-19,0.7317000031471252
2003-05-20,0.7379999756813049
2003-05-21,0.7398999929428101
2003-05-22,0.7260000109672546
2003-05-23,0.7250000238418579
2003-05-26,0.7264999747276306
2003-05-27,0.7265999913215637
2003-05-28,0.7215999960899353
2003-05-29,0.727400004863739
2003-05-30,0.7307000160217285
2003-06-02,0.7294999957084656
2003-06-03,0.7325000166893005
2003-06-04,0.7361000180244446
2003-06-05,0.7450000047683716
2003-06-06,0.7357000112533569
2003-06-09,0.7361999750137329
2003-06-10,0.734000027179718
2003-06-11,0.7397000193595886
2003-06-12,0.7401999831199646
2003-06-13,0.7494000196456909
2003-06-16,0.7458999752998352
2003-06-17,0.7419999837875366
2003-06-18,0.7440000176429749
2003-06-19,0.7402999997138977
2003-06-20,0.7315999865531921
2003-06-23,0.7317000031471252
2003-06-24,0.7315000295639038
2003-06-25,0.7382000088691711
2003-06-26,0.7361000180244446
2003-06-27,0.738099992275238
2003-06-30,0.7373999953269958
2003-07-01,0.7364000082015991
2003-07-02,0.7444999814033508
2003-07-03,0.7447999715805054
2003-07-07,0.7390000224113464
2003-07-08,0.7287999987602234
2003-07-09,0.7253999710083008
2003-07-10,0.720300018787384
2003-07-11,0.723800003528595
2003-07-14,0.7247999906539917
2003-07-15,0.715399980545044
2003-07-16,0.7193999886512756
2003-07-17,0.7141000032424927
2003-07-18,0.7087000012397766
2003-07-21,0.710099995136261
2003-07-22,0.7037000060081482
2003-07-23,0.713100016117096
2003-07-24,0.7134000062942505
2003-07-25,0.7228000164031982
2003-07-28,0.7192999720573425
2003-07-29,0.7196999788284302
2003-07-30,0.7124999761581421
2003-07-31,0.7088000178337097
2003-08-01,0.7131999731063843
2003-08-04,0.7103000283241272
2003-08-05,0.7113000154495239
2003-08-06,0.7106999754905701
2003-08-07,0.7160999774932861
2003-08-08,0.7163000106811523
2003-08-11,0.7236999869346619
2003-08-12,0.7222999930381775
2003-08-13,0.7236999869346619
2003-08-14,0.7163000106811523
2003-08-15,0.7203999757766724
2003-08-18,0.7184000015258789
2003-08-19,0.7143999934196472
2003-08-20,0.711899995803833
2003-08-21,0.7095000147819519
2003-08-22,0.7117999792098999
2003-08-25,0.713699996471405
2003-08-26,0.7174000144004822
2003-08-27,0.711899995803833
2003-08-28,0.7156999707221985
2003-08-29,0.7213000059127808
2003-09-01,0.7233999967575073
2003-09-02,0.7185999751091003
2003-09-03,0.7246999740600586
2003-09-04,0.7279000282287598
2003-09-05,0.7296000123023987
2003-09-08,0.7289000153541565
2003-09-09,0.7311999797821045
2003-09-10,0.7319999933242798
2003-09-11,0.7289000153541565
2003-09-12,0.7332000136375427
2003-09-15,0.7325000166893005
2003-09-16,0.7318999767303467
2003-09-17,0.7299000024795532
2003-09-18,0.7315000295639038
2003-09-19,0.7379000186920166
2003-09-22,0.741100013256073
2003-09-23,0.7347000241279602
2003-09-24,0.7376000285148621
2003-09-25,0.7376000285148621
2003-09-26,0.7361000180244446
2003-09-29,0.7366999983787537
2003-09-30,0.7376999855041504
2003-10-01,0.7400000095367432
2003-10-02,0.7434999942779541
2003-10-03,0.7408999800682068
2003-10-06,0.742900013923645
2003-10-07,0.7494000196456909
2003-10-08,0.7479000091552734
2003-10-09,0.745199978351593
2003-10-10,0.7549999952316284
2003-10-13,0.7549999952316284
2003-10-14,0.7534000277519226
2003-10-15,0.7519999742507935
2003-10-16,0.7573999762535095
2003-10-17,0.7590000033378601
2003-10-20,0.7549999952316284
2003-10-21,0.7572000026702881
2003-10-22,0.7645999789237976
2003-10-23,0.7623000144958496
2003-10-24,0.7633000016212463
2003-10-27,0.7605999708175659
2003-10-28,0.7616999745368958
2003-10-29,0.7605999708175659
2003-10-30,0.7591000199317932
2003-10-31,0.7567999958992004
2003-11-03,0.7483000159263611
2003-11-04,0.7506999969482422
2003-11-05,0.7498999834060669
2003-11-06,0.7455000281333923
2003-11-07,0.7541000247001648
2003-11-10,0.7613000273704529
2003-11-11,0.7613000273704529
2003-11-12,0.7663000226020813
2003-11-13,0.767300009727478
2003-11-14,0.766700029373169
2003-11-17,0.7608000040054321
2003-11-18,0.7688000202178955
2003-11-19,0.7648000121116638
2003-11-20,0.7667999863624573
2003-11-21,0.7664999961853027
2003-11-24,0.7565000057220459
2003-11-25,0.7609999775886536
2003-11-26,0.765999972820282
2003-11-27,0.7635999917984009
2003-11-28,0.7702999711036682
2003-12-01,0.766700029373169
2003-12-02,0.7692999839782715
2003-12-03,0.7684999704360962
2003-12-04,0.7613999843597412
2003-12-05,0.7656000256538391
2003-12-08,0.7698000073432922
2003-12-09,0.7633000016212463
2003-12-10,0.7649999856948853
2003-12-11,0.7590000033378601
2003-12-12,0.7591999769210815
2003-12-15,0.7609999775886536
2003-12-16,0.7577000260353088
2003-12-17,0.7512999773025513
2003-12-18,0.7483000159263611
2003-12-19,0.7447999715805054
2003-12-22,0.7479000091552734
2003-12-23,0.7541000247001648
2003-12-24,0.7623000144958496
2003-12-26,0.7621999979019165
2003-12-29,0.7603999972343445
2003-12-30,0.7702999711036682
2003-12-31,0.7694000005722046
2004-01-02,0.7736999988555908
2004-01-05,0.7774999737739563
2004-01-06,0.7764999866485596
2004-01-07,0.7731000185012817
2004-01-08,0.7782999873161316
2004-01-09,0.7839999794960022
2004-01-12,0.7822999954223633
2004-01-13,0.7842000126838684
2004-01-14,0.7742999792098999
2004-01-15,0.7705000042915344
2004-01-16,0.767799973487854
2004-01-19,0.7663999795913696
2004-01-20,0.772599995136261
2004-01-21,0.7678999900817871
2004-01-22,0.7703999876976013
2004-01-23,0.7574999928474426
2004-01-26,0.7598000168800354
2004-01-27,0.7645999789237976
2004-01-28,0.7537000179290771
2004-01-29,0.7494999766349792
2004-01-30,0.7533000111579895
