Date,6B=F
2001-11-08,1.4514000415802002
2001-11-09,1.4545999765396118
2001-11-12,1.4545999765396118
2001-11-13,1.4407999515533447
2001-11-14,1.4392000436782837
2001-11-15,1.4299999475479126
2001-11-16,1.426200032234192
2001-11-19,1.4115999937057495
2001-11-20,1.417799949645996
2001-11-21,1.413599967956543
2001-11-23,1.409000039100647
2001-11-26,1.410599946975708
2001-11-27,1.4132000207901
2001-11-28,1.423799991607666
2001-11-29,1.4257999658584595
2001-11-30,1.4227999448776245
2001-12-03,1.4242000579833984
2001-12-04,1.4204000234603882
2001-12-05,1.4146000146865845
2001-12-06,1.4276000261306763
2001-12-07,1.4326000213623047
2001-12-10,1.4329999685287476
2001-12-11,1.437000036239624
2001-12-12,1.4465999603271484
2001-12-13,1.4420000314712524
2001-12-14,1.4543999433517456
2001-12-17,1.457800030708313
2001-12-18,1.4492000341415405
2001-12-19,1.4428000450134277
2001-12-20,1.4412000179290771
2001-12-21,1.430799961090088
2001-12-24,1.4359999895095825
2001-12-26,1.4473999738693237
2001-12-27,1.4443999528884888
2001-12-28,1.4437999725341797
2001-12-31,1.4486000537872314
2002-01-02,1.438599944114685
2002-01-03,1.431399941444397
2002-01-04,1.4404000043869019
2002-01-07,1.4329999685287476
2002-01-08,1.4332000017166138
2002-01-09,1.4312000274658203
2002-01-10,1.4357999563217163
2002-01-11,1.44159996509552
2002-01-14,1.444000005722046
2002-01-15,1.434399962425232
2002-01-16,1.4312000274658203
2002-01-17,1.4312000274658203
2002-01-18,1.43340003490448
2002-01-22,1.4246000051498413
2002-01-23,1.4191999435424805
2002-01-24,1.4179999828338623
2002-01-25,1.4043999910354614
2002-01-28,1.4038000106811523
2002-01-29,1.409000039100647
2002-01-30,1.409999966621399
2002-01-31,1.406599998474121
2002-02-01,1.4127999544143677
2002-02-04,1.4185999631881714
2002-02-05,1.4115999937057495
2002-02-06,1.4098000526428223
2002-02-07,1.4107999801635742
2002-02-08,1.4121999740600586
2002-02-11,1.4191999435424805
2002-02-12,1.4312000274658203
2002-02-13,1.4263999462127686
2002-02-14,1.4284000396728516
2002-02-15,1.4293999671936035
2002-02-18,1.4265999794006348
2002-02-19,1.429800033569336
2002-02-20,1.4259999990463257
2002-02-21,1.4227999448776245
2002-02-22,1.430799961090088
2002-02-25,1.423200011253357
2002-02-26,1.4146000146865845
2002-02-27,1.4179999828338623
2002-02-28,1.4157999753952026
2002-03-01,1.4174000024795532
2002-03-04,1.4213999509811401
2002-03-05,1.4226000308990479
2002-03-06,1.4212000370025635
2002-03-07,1.42739999294281
2002-03-08,1.419600009918213
2002-03-11,1.419800043106079
2002-03-12,1.4154000282287598
2002-03-13,1.4155999422073364
2002-03-14,1.420799970626831
2002-03-15,1.4234000444412231
2002-03-18,1.4240000247955322
2002-03-19,1.417199969291687
2002-03-20,1.420799970626831
2002-03-21,1.4182000160217285
2002-03-22,1.4182000160217285
2002-03-25,1.4187999963760376
2002-03-26,1.419800043106079
2002-03-27,1.4182000160217285
2002-03-28,1.4190000295639038
2002-04-01,1.4348000288009644
2002-04-02,1.4301999807357788
2002-04-03,1.4296000003814697
2002-04-04,1.4278000593185425
2002-04-05,1.4270000457763672
2002-04-08,1.4248000383377075
2002-04-09,1.4301999807357788
2002-04-10,1.430799961090088
2002-04-11,1.43340003490448
2002-04-12,1.431399941444397
2002-04-15,1.4329999685287476
2002-04-16,1.4337999820709229
2002-04-17,1.4392000436782837
2002-04-18,1.443600058555603
2002-04-19,1.443600058555603
2002-04-22,1.4450000524520874
2002-04-23,1.4423999786376953
2002-04-24,1.443600058555603
2002-04-25,1.4503999948501587
2002-04-26,1.4529999494552612
2002-04-29,1.454800009727478
2002-04-30,1.4534000158309937
2002-05-01,1.4592000246047974
2002-05-02,1.4594000577926636
2002-05-03,1.4637999534606934
2002-05-06,1.4645999670028687
2002-05-07,1.4642000198364258
2002-05-08,1.4522000551223755
2002-05-09,1.4558000564575195
2002-05-10,1.4594000577926636
2002-05-13,1.454200029373169
2002-05-14,1.4462000131607056
2002-05-15,1.457200050354004
2002-05-16,1.454200029373169
2002-05-17,1.4567999839782715
2002-05-20,1.457200050354004
2002-05-21,1.4573999643325806
2002-05-22,1.4565999507904053
2002-05-23,1.4523999691009521
2002-05-24,1.4556000232696533
2002-05-27,1.455199956893921
2002-05-28,1.457800030708313
2002-05-29,1.460800051689148
2002-05-30,1.4639999866485596
2002-05-31,1.454800009727478
2002-06-03,1.4611999988555908
2002-06-04,1.458799958229065
2002-06-05,1.4581999778747559
2002-06-06,1.4589999914169312
2002-06-07,1.4589999914169312
2002-06-10,1.4592000246047974
2002-06-11,1.4714000225067139
2002-06-12,1.4701999425888062
2002-06-13,1.4709999561309814
2002-06-14,1.4766000509262085
2002-06-17,1.4773999452590942
2002-06-18,1.483199954032898
2002-06-19,1.482800006866455
2002-06-20,1.4908000230789185
2002-06-21,1.4886000156402588
2002-06-24,1.4930000305175781
2002-06-25,1.4977999925613403
2002-06-26,1.5211999416351318
2002-06-27,1.5202000141143799
2002-06-28,1.524399995803833
2002-07-01,1.5233999490737915
2002-07-02,1.5260000228881836
2002-07-03,1.5174000263214111
2002-07-04,1.518399953842163
2002-07-05,1.5152000188827515
2002-07-08,1.531000018119812
2002-07-09,1.5426000356674194
2002-07-10,1.5407999753952026
2002-07-11,1.5515999794006348
2002-07-12,1.545199990272522
2002-07-15,1.5654000043869019
2002-07-16,1.5654000043869019
2002-07-17,1.56659996509552
2002-07-18,1.5664000511169434
2002-07-19,1.573199987411499
2002-07-22,1.5717999935150146
2002-07-23,1.55239999294281
2002-07-24,1.5709999799728394
2002-07-25,1.5773999691009521
2002-07-26,1.5609999895095825
2002-07-29,1.5573999881744385
2002-07-30,1.5684000253677368
2002-07-31,1.5582000017166138
2002-08-01,1.5556000471115112
2002-08-02,1.5651999711990356
2002-08-05,1.5573999881744385
2002-08-06,1.5326000452041626
2002-08-07,1.5341999530792236
2002-08-08,1.5263999700546265
2002-08-09,1.5205999612808228
2002-08-12,1.5282000303268433
2002-08-13,1.531599998474121
2002-08-14,1.535599946975708
2002-08-15,1.534600019454956
2002-08-16,1.5341999530792236
2002-08-19,1.523800015449524
2002-08-20,1.5263999700546265
2002-08-21,1.5293999910354614
2002-08-22,1.5194000005722046
2002-08-23,1.516800045967102
2002-08-26,1.5197999477386475
2002-08-27,1.5332000255584717
2002-08-28,1.534000039100647
2002-08-29,1.5468000173568726
2002-08-30,1.5468000173568726
2002-09-02,1.5490000247955322
2002-09-03,1.5615999698638916
2002-09-04,1.5631999969482422
2002-09-05,1.5667999982833862
2002-09-06,1.5570000410079956
2002-09-09,1.554800033569336
2002-09-10,1.5546000003814697
2002-09-11,1.55239999294281
2002-09-12,1.559999942779541
2002-09-13,1.55239999294281
2002-09-16,1.5420000553131104
2002-09-17,1.5302000045776367
2002-09-18,1.541200041770935
2002-09-19,1.5476000308990479
2002-09-20,1.5462000370025635
2002-09-23,1.5432000160217285
2002-09-24,1.5515999794006348
2002-09-25,1.551200032234192
2002-09-26,1.5507999658584595
2002-09-27,1.5532000064849854
2002-09-30,1.562600016593933
2002-10-01,1.559399962425232
2002-10-02,1.5598000288009644
2002-10-03,1.562399983406067
2002-10-04,1.5598000288009644
2002-10-07,1.5579999685287476
2002-10-08,1.5471999645233154
2002-10-09,1.5587999820709229
2002-10-10,1.5587999820709229
2002-10-11,1.5551999807357788
2002-10-14,1.5551999807357788
2002-10-15,1.5460000038146973
2002-10-16,1.5485999584197998
2002-10-17,1.5468000173568726
2002-10-18,1.5407999753952026
2002-10-21,1.538599967956543
2002-10-22,1.542799949645996
2002-10-23,1.542799949645996
2002-10-24,1.5471999645233154
2002-10-25,1.5462000370025635
2002-10-28,1.554800033569336
2002-10-29,1.5543999671936035
2002-10-30,1.5537999868392944
2002-10-31,1.559999942779541
2002-11-01,1.5598000288009644
2002-11-04,1.5521999597549438
2002-11-05,1.5585999488830566
2002-11-06,1.5604000091552734
2002-11-07,1.5770000219345093
2002-11-08,1.5859999656677246
2002-11-11,1.5859999656677246
2002-11-12,1.5850000381469727
2002-11-13,1.5815999507904053
2002-11-14,1.5773999691009521
2002-11-15,1.576799988746643
2002-11-18,1.5779999494552612
2002-11-19,1.5770000219345093
2002-11-20,1.570199966430664
2002-11-21,1.5764000415802002
2002-11-22,1.5764000415802002
2002-11-25,1.561400055885315
2002-11-26,1.5490000247955322
2002-11-27,1.5432000160217285
2002-11-28,1.5520000457763672
2002-11-29,1.5540000200271606
2002-12-02,1.5565999746322632
2002-12-03,1.5676000118255615
2002-12-04,1.5670000314712524
2002-12-05,1.5700000524520874
2002-12-06,1.5742000341415405
2002-12-09,1.5772000551223755
2002-12-10,1.5714000463485718
2002-12-11,1.5764000415802002
2002-12-12,1.5815999507904053
2002-12-13,1.5895999670028687
2002-12-16,1.5911999940872192
2002-12-17,1.5884000062942505
2002-12-18,1.5908000469207764
2002-12-19,1.593999981880188
2002-12-20,1.5937999486923218
2002-12-23,1.582800030708313
2002-12-24,1.5867999792099
2002-12-26,1.5911999940872192
2002-12-27,1.5950000286102295
2002-12-30,1.5967999696731567
2002-12-31,1.6022000312805176
2003-01-02,1.5850000381469727
2003-01-03,1.5995999574661255
2003-01-06,1.6003999710083008
2003-01-07,1.5964000225067139
2003-01-08,1.604200005531311
2003-01-09,1.5986000299453735
2003-01-10,1.6022000312805176
2003-01-13,1.5931999683380127
2003-01-14,1.5987999439239502
2003-01-15,1.597000002861023
2003-01-16,1.6052000522613525
2003-01-17,1.6105999946594238
2003-01-20,1.601199984550476
2003-01-21,1.6097999811172485
2003-01-22,1.611799955368042
2003-01-23,1.6158000230789185
2003-01-24,1.6283999681472778
2003-01-27,1.6308000087738037
2003-01-28,1.6335999965667725
2003-01-29,1.6416000127792358
2003-01-30,1.6477999687194824
2003-01-31,1.6419999599456787
2003-02-03,1.6363999843597412
2003-02-04,1.6440000534057617
2003-02-05,1.6394000053405762
2003-02-06,1.6333999633789062
2003-02-07,1.6282000541687012
2003-02-10,1.624400019645691
2003-02-11,1.6145999431610107
2003-02-12,1.6125999689102173
2003-02-13,1.617799997329712
2003-02-14,1.608199954032898
2003-02-17,1.5981999635696411
2003-02-18,1.5887999534606934
2003-02-19,1.594599962234497
2003-02-20,1.5914000272750854
2003-02-21,1.5772000551223755
2003-02-24,1.582800030708313
2003-02-25,1.5721999406814575
2003-02-26,1.5776000022888184
2003-02-27,1.5787999629974365
2003-02-28,1.57260000705719
2003-03-03,1.5772000551223755
2003-03-04,1.579800009727478
2003-03-05,1.6014000177383423
2003-03-06,1.6016000509262085
2003-03-07,1.6002000570297241
2003-03-10,1.5994000434875488
2003-03-11,1.606600046157837
2003-03-12,1.6114000082015991
2003-03-13,1.601199984550476
2003-03-14,1.5842000246047974
2003-03-17,1.5820000171661377
2003-03-18,1.5582000017166138
2003-03-19,1.5532000064849854
2003-03-20,1.5571999549865723
2003-03-21,1.554800033569336
2003-03-24,1.565600037574768
2003-03-25,1.563599944114685
2003-03-26,1.565999984741211
2003-03-27,1.5562000274658203
2003-03-28,1.5684000253677368
2003-03-31,1.5723999738693237
2003-04-01,1.570199966430664
2003-04-02,1.5579999685287476
2003-04-03,1.562999963760376
2003-04-04,1.5540000200271606
2003-04-07,1.544800043106079
2003-04-08,1.5468000173568726
2003-04-09,1.5562000274658203
2003-04-10,1.5657999515533447
2003-04-11,1.5648000240325928
2003-04-14,1.567199945449829
2003-04-15,1.565000057220459
2003-04-16,1.5745999813079834
2003-04-17,1.5664000511169434
2003-04-21,1.556399941444397
2003-04-22,1.5714000463485718
2003-04-23,1.5809999704360962
2003-04-24,1.5886000394821167
2003-04-25,1.583799958229065
2003-04-28,1.5844000577926636
2003-04-29,1.590000033378601
2003-04-30,1.5944000482559204
2003-05-01,1.6052000522613525
2003-05-02,1.6002000570297241
2003-05-05,1.6025999784469604
2003-05-06,1.6122000217437744
2003-05-07,1.593400001525879
2003-05-08,1.5964000225067139
2003-05-09,1.6003999710083008
2003-05-12,1.6059999465942383
2003-05-13,1.6055999994277954
2003-05-14,1.6141999959945679
2003-05-15,1.6181999444961548
2003-05-16,1.621399998664856
2003-05-19,1.6296000480651855
2003-05-20,1.638200044631958
2003-05-21,1.6330000162124634
2003-05-22,1.6341999769210815
2003-05-23,1.6347999572753906
2003-05-26,1.6366000175476074
2003-05-27,1.6375999450683594
2003-05-28,1.634600043296814
2003-05-29,1.6504000425338745
2003-05-30,1.6375999450683594
2003-06-02,1.6374000310897827
2003-06-03,1.6272000074386597
2003-06-04,1.632200002670288
2003-06-05,1.6598000526428223
2003-06-06,1.6613999605178833
2003-06-09,1.6449999809265137
2003-06-10,1.6507999897003174
2003-06-11,1.667199969291687
2003-06-12,1.6687999963760376
2003-06-13,1.6723999977111816
2003-06-16,1.68340003490448
2003-06-17,1.6742000579833984
2003-06-18,1.6690000295639038
2003-06-19,1.667799949645996
2003-06-20,1.6512000560760498
2003-06-23,1.6585999727249146
2003-06-24,1.6543999910354614
2003-06-25,1.660599946975708
2003-06-26,1.652999997138977
2003-06-27,1.638200044631958
2003-06-30,1.6468000411987305
2003-07-01,1.6549999713897705
2003-07-02,1.6563999652862549
2003-07-03,1.662600040435791
2003-07-07,1.6416000127792358
2003-07-08,1.6263999938964844
2003-07-09,1.6272000074386597
2003-07-10,1.628999948501587
2003-07-11,1.6239999532699585
2003-07-14,1.6097999811172485
2003-07-15,1.5851999521255493
2003-07-16,1.5892000198364258
2003-07-17,1.5886000394821167
2003-07-18,1.5842000246047974
2003-07-21,1.5947999954223633
2003-07-22,1.5928000211715698
2003-07-23,1.6025999784469604
2003-07-24,1.6092000007629395
2003-07-25,1.6150000095367432
2003-07-28,1.6208000183105469
2003-07-29,1.6200000047683716
2003-07-30,1.6130000352859497
2003-07-31,1.604599952697754
2003-08-01,1.603600025177002
2003-08-04,1.6053999662399292
2003-08-05,1.6052000522613525
2003-08-06,1.6044000387191772
2003-08-07,1.614400029182434
2003-08-08,1.5992000102996826
2003-08-11,1.604200005531311
2003-08-12,1.6002000570297241
2003-08-13,1.6033999919891357
2003-08-14,1.5973999500274658
2003-08-15,1.5925999879837036
2003-08-18,1.585800051689148
2003-08-19,1.5856000185012817
2003-08-20,1.5925999879837036
2003-08-21,1.5751999616622925
2003-08-22,1.5734000205993652
2003-08-25,1.569599986076355
2003-08-26,1.5698000192642212
2003-08-27,1.5698000192642212
2003-08-28,1.5736000537872314
2003-08-29,1.5740000009536743
2003-09-01,1.5678000450134277
2003-09-02,1.5681999921798706
2003-09-03,1.569599986076355
2003-09-04,1.580199956893921
2003-09-05,1.5880000591278076
2003-09-08,1.5839999914169312
2003-09-09,1.589400053024292
2003-09-10,1.5908000469207764
2003-09-11,1.594599962234497
2003-09-12,1.6039999723434448
2003-09-15,1.6039999723434448
2003-09-16,1.576799988746643
2003-09-17,1.5997999906539917
2003-09-18,1.604200005531311
2003-09-19,1.6236000061035156
2003-09-22,1.641800045967102
2003-09-23,1.6432000398635864
2003-09-24,1.6497999429702759
2003-09-25,1.6505999565124512
2003-09-26,1.6491999626159668
2003-09-29,1.656599998474121
2003-09-30,1.6535999774932861
2003-10-01,1.6588000059127808
2003-10-02,1.6615999937057495
2003-10-03,1.6540000438690186
2003-10-06,1.6606999635696411
2003-10-07,1.6543999910354614
2003-10-08,1.6542999744415283
2003-10-09,1.6598999500274658
2003-10-10,1.6571999788284302
2003-10-13,1.6571999788284302
2003-10-14,1.666700005531311
2003-10-15,1.6608999967575073
2003-10-16,1.6668000221252441
2003-10-17,1.6683000326156616
2003-10-20,1.6675000190734863
2003-10-21,1.6655999422073364
2003-10-22,1.6859999895095825
2003-10-23,1.6886999607086182
2003-10-24,1.6916999816894531
2003-10-27,1.6895999908447266
2003-10-28,1.691100001335144
2003-10-29,1.694700002670288
2003-10-30,1.6901999711990356
2003-10-31,1.6893999576568604
2003-11-03,1.6715999841690063
2003-11-04,1.6756000518798828
2003-11-05,1.667799949645996
2003-11-06,1.6627999544143677
2003-11-07,1.667199969291687
2003-11-10,1.6674000024795532
2003-11-11,1.6674000024795532
2003-11-12,1.6689000129699707
2003-11-13,1.682800054550171
2003-11-14,1.6830999851226807
2003-11-17,1.6892999410629272
2003-11-18,1.698699951171875
2003-11-19,1.693600058555603
2003-11-20,1.7001999616622925
2003-11-21,1.7008999586105347
2003-11-24,1.6933000087738037
2003-11-25,1.6957999467849731
2003-11-26,1.7077000141143799
2003-11-27,1.712399959564209
2003-11-28,1.7202999591827393
2003-12-01,1.7178000211715698
2003-12-02,1.7272000312805176
2003-12-03,1.7252999544143677
2003-12-04,1.7213000059127808
2003-12-05,1.7285000085830688
2003-12-08,1.731600046157837
2003-12-09,1.7452000379562378
2003-12-10,1.742799997329712
2003-12-11,1.746399998664856
2003-12-12,1.7467000484466553
2003-12-15,1.7480000257492065
2003-12-16,1.742300033569336
2003-12-17,1.753600001335144
2003-12-18,1.76010000705719
2003-12-19,1.7552000284194946
2003-12-22,1.7520999908447266
2003-12-23,1.7525999546051025
2003-12-24,1.7644000053405762
2003-12-26,1.7610000371932983
2003-12-29,1.7625999450683594
2003-12-30,1.7683000564575195
2003-12-31,1.773900032043457
2004-01-02,1.7834999561309814
2004-01-05,1.79830002784729
2004-01-06,1.8135000467300415
2004-01-07,1.8097000122070312
2004-01-08,1.8221999406814575
2004-01-09,1.8375999927520752
2004-01-12,1.8372999429702759
2004-01-13,1.833400011062622
2004-01-14,1.8251999616622925
2004-01-15,1.8134000301361084
2004-01-16,1.7870999574661255
2004-01-19,1.7764999866485596
2004-01-20,1.8109999895095825
2004-01-21,1.8213000297546387
2004-01-22,1.8365000486373901
2004-01-23,1.8181999921798706
2004-01-26,1.8042999505996704
2004-01-27,1.8193999528884888
2004-01-28,1.8167999982833862
2004-01-29,1.80840003490448
2004-01-30,1.8178999423980713
2004-02-02,1.8114999532699585
2004-02-03,1.8325999975204468
2004-02-04,1.8277000188827515
2004-02-05,1.8273999691009521
2004-02-06,1.84089994430542
2004-02-09,1.8523999452590942
2004-02-10,1.8652000427246094
2004-02-11,1.8818000555038452
2004-02-12,1.8847999572753906
2004-02-13,1.8788000345230103
2004-02-16,1.8846999406814575
2004-02-17,1.898800015449524
2004-02-18,1.8833999633789062
2004-02-19,1.8911000490188599
2004-02-20,1.8559999465942383
2004-02-23,1.8594000339508057
2004-02-24,1.8866000175476074
2004-02-25,1.8681000471115112
2004-02-26,1.8586000204086304
2004-02-27,1.8645999431610107
2004-03-01,1.8657000064849854
2004-03-02,1.8394999504089355
2004-03-03,1.8272000551223755
2004-03-04,1.8214999437332153
2004-03-05,1.844599962234497
2004-03-08,1.8450000286102295
2004-03-09,1.8306000232696533
2004-03-10,1.8037999868392944
2004-03-11,1.808500051498413
2004-03-12,1.8021999597549438
2004-03-15,1.7976000308990479
2004-03-16,1.7985999584197998
2004-03-17,1.802899956703186
2004-03-18,1.819200038909912
2004-03-19,1.8179999589920044
2004-03-22,1.8331999778747559
2004-03-23,1.8344000577926636
2004-03-24,1.8101999759674072
2004-03-25,1.7955000400543213
2004-03-26,1.8000999689102173
2004-03-29,1.8049999475479126
2004-03-30,1.8136999607086182
2004-03-31,1.8315999507904053
2004-04-01,1.8431999683380127
2004-04-02,1.8205000162124634
2004-04-05,1.805899977684021
2004-04-06,1.8280999660491943
2004-04-07,1.8305000066757202
2004-04-08,1.8207999467849731
2004-04-12,1.8291000127792358
2004-04-13,1.809399962425232
2004-04-14,1.7811000347137451
2004-04-15,1.7821999788284302
2004-04-16,1.7892999649047852
2004-04-19,1.7997000217437744
2004-04-20,1.7839000225067139
2004-04-21,1.7651000022888184
2004-04-22,1.7617000341415405
2004-04-23,1.7639000415802002
2004-04-26,1.7803000211715698
2004-04-27,1.7831000089645386
2004-04-28,1.764299988746643
2004-04-29,1.7666000127792358
2004-04-30,1.7724000215530396
2004-05-03,1.7645000219345093
2004-05-04,1.7857999801635742
2004-05-05,1.7867000102996826
2004-05-06,1.789199948310852
2004-05-07,1.7819000482559204
2004-05-10,1.7714999914169312
2004-05-11,1.7511999607086182
2004-05-12,1.767899990081787
2004-05-13,1.757200002670288
2004-05-14,1.75409996509552
2004-05-17,1.7634999752044678
2004-05-18,1.7617000341415405
2004-05-19,1.7798000574111938
2004-05-20,1.7698999643325806
2004-05-21,1.7862999439239502
2004-05-24,1.788599967956543
2004-05-25,1.8086999654769897
2004-05-26,1.8128000497817993
2004-05-27,1.8341000080108643
2004-05-28,1.830399990081787
2004-05-31,1.830299973487854
2004-06-01,1.8379000425338745
2004-06-02,1.833400011062622
2004-06-03,1.8387999534606934
2004-06-04,1.8387000560760498
2004-06-07,1.8389999866485596
2004-06-08,1.8335000276565552
2004-06-09,1.8279000520706177
2004-06-10,1.8427000045776367
2004-06-11,1.8427000045776367
2004-06-14,1.8170000314712524
2004-06-15,1.817199945449829
2004-06-16,1.812999963760376
2004-06-17,1.82260000705719
2004-06-18,1.8255000114440918
2004-06-21,1.8163000345230103
2004-06-22,1.8049999475479126
2004-06-23,1.8033000230789185
2004-06-24,1.8125
2004-06-25,1.8128999471664429
2004-06-28,1.8174999952316284
2004-06-29,1.795300006866455
2004-06-30,1.8056999444961548
2004-07-01,1.808899998664856
2004-07-02,1.8214000463485718
2004-07-05,1.8187999725341797
2004-07-06,1.8314000368118286
2004-07-07,1.8442000150680542
2004-07-08,1.8417999744415283
2004-07-09,1.8473999500274658
