Date,HG=F
2001-08-21,0.6700000166893005
2001-08-22,0.6754999756813049
2001-08-23,0.6834999918937683
2001-08-24,0.6819999814033508
2001-08-27,0.6940000057220459
2001-08-28,0.6890000104904175
2001-08-29,0.6945000290870667
2001-08-30,0.6809999942779541
2001-08-31,0.6784999966621399
2001-09-04,0.6729999780654907
2001-09-05,0.6710000038146973
2001-09-06,0.6600000262260437
2001-09-07,0.6520000100135803
2001-09-10,0.6514999866485596
2001-09-11,0.6549999713897705
2001-09-14,0.6570000052452087
2001-09-17,0.6504999995231628
2001-09-18,0.6504999995231628
2001-09-19,0.6485000252723694
2001-09-20,0.6474999785423279
2001-09-21,0.6570000052452087
2001-09-24,0.652999997138977
2001-09-25,0.6474999785423279
2001-09-26,0.6535000205039978
2001-09-27,0.6499999761581421
2001-09-28,0.6460000276565552
2001-10-01,0.6445000171661377
2001-10-02,0.6439999938011169
2001-10-03,0.6359999775886536
2001-10-04,0.6389999985694885
2001-10-05,0.6349999904632568
2001-10-08,0.6370000243186951
2001-10-09,0.6355000138282776
2001-10-10,0.6345000267028809
2001-10-11,0.6380000114440918
2001-10-12,0.6355000138282776
2001-10-15,0.6345000267028809
2001-10-16,0.6395000219345093
2001-10-17,0.6349999904632568
2001-10-18,0.628000020980835
2001-10-19,0.6205000281333923
2001-10-22,0.6209999918937683
2001-10-23,0.6255000233650208
2001-10-24,0.6179999709129333
2001-10-25,0.6209999918937683
2001-10-26,0.6305000185966492
2001-10-29,0.6284999847412109
2001-10-30,0.6340000033378601
2001-10-31,0.621999979019165
2001-11-01,0.6179999709129333
2001-11-02,0.6115000247955322
2001-11-05,0.6140000224113464
2001-11-06,0.6134999990463257
2001-11-07,0.6039999723434448
2001-11-08,0.612500011920929
2001-11-09,0.6384999752044678
2001-11-12,0.656000018119812
2001-11-13,0.675000011920929
2001-11-14,0.675000011920929
2001-11-15,0.6704999804496765
2001-11-16,0.6800000071525574
2001-11-19,0.6809999942779541
2001-11-20,0.671500027179718
2001-11-21,0.6754999756813049
2001-11-26,0.6815000176429749
2001-11-27,0.7020000219345093
2001-11-28,0.703499972820282
2001-11-29,0.7129999995231628
2001-11-30,0.722000002861023
2001-12-03,0.7039999961853027
2001-12-04,0.6995000243186951
2001-12-05,0.6940000057220459
2001-12-06,0.6875
2001-12-07,0.6765000224113464
2001-12-10,0.6759999990463257
2001-12-11,0.6804999709129333
2001-12-12,0.6704999804496765
2001-12-13,0.6700000166893005
2001-12-14,0.6710000038146973
2001-12-17,0.6740000247955322
2001-12-18,0.6825000047683716
2001-12-19,0.671500027179718
2001-12-20,0.6704999804496765
2001-12-21,0.6765000224113464
2001-12-26,0.6834999918937683
2001-12-27,0.6759999990463257
2001-12-28,0.6710000038146973
2001-12-31,0.652999997138977
2002-01-02,0.6524999737739563
2002-01-03,0.6579999923706055
2002-01-04,0.6700000166893005
2002-01-07,0.7095000147819519
2002-01-08,0.703499972820282
2002-01-09,0.7105000019073486
2002-01-10,0.7005000114440918
2002-01-11,0.7039999961853027
2002-01-14,0.703499972820282
2002-01-15,0.6970000267028809
2002-01-16,0.7045000195503235
2002-01-17,0.7039999961853027
2002-01-18,0.6945000290870667
2002-01-22,0.6990000009536743
2002-01-23,0.7049999833106995
2002-01-24,0.7120000123977661
2002-01-25,0.7085000276565552
2002-01-28,0.6980000138282776
2002-01-29,0.6959999799728394
2002-01-30,0.6940000057220459
2002-01-31,0.7304999828338623
2002-02-01,0.7335000038146973
2002-02-04,0.7260000109672546
2002-02-05,0.7300000190734863
2002-02-06,0.7264999747276306
2002-02-07,0.7350000143051147
2002-02-08,0.7315000295639038
2002-02-11,0.7254999876022339
2002-02-12,0.7304999828338623
2002-02-13,0.7494999766349792
2002-02-14,0.7429999709129333
2002-02-15,0.7325000166893005
2002-02-19,0.7059999704360962
2002-02-20,0.7074999809265137
2002-02-21,0.7135000228881836
2002-02-22,0.6990000009536743
2002-02-25,0.7049999833106995
2002-02-26,0.7009999752044678
2002-02-27,0.7135000228881836
2002-02-28,0.7139999866485596
2002-03-01,0.7264999747276306
2002-03-04,0.7365000247955322
2002-03-05,0.7354999780654907
2002-03-06,0.7444999814033508
2002-03-07,0.7425000071525574
2002-03-08,0.746999979019165
2002-03-11,0.7404999732971191
2002-03-12,0.7360000014305115
2002-03-13,0.7354999780654907
2002-03-14,0.7400000095367432
2002-03-15,0.7459999918937683
2002-03-18,0.7599999904632568
2002-03-19,0.765999972820282
2002-03-20,0.7615000009536743
2002-03-21,0.7584999799728394
2002-03-22,0.7450000047683716
2002-03-25,0.7335000038146973
2002-03-26,0.7415000200271606
2002-03-27,0.7480000257492065
2002-03-28,0.7605000138282776
2002-04-01,0.7609999775886536
2002-04-02,0.7609999775886536
2002-04-03,0.7400000095367432
2002-04-04,0.7304999828338623
2002-04-05,0.7210000157356262
2002-04-08,0.7204999923706055
2002-04-09,0.7250000238418579
2002-04-10,0.722000002861023
2002-04-11,0.7210000157356262
2002-04-12,0.7149999737739563
2002-04-15,0.7139999866485596
2002-04-16,0.7239999771118164
2002-04-17,0.734499990940094
2002-04-18,0.7254999876022339
2002-04-19,0.7315000295639038
2002-04-22,0.7419999837875366
2002-04-23,0.7300000190734863
2002-04-24,0.7350000143051147
2002-04-25,0.7285000085830688
2002-04-26,0.7350000143051147
2002-04-29,0.734000027179718
2002-04-30,0.7325000166893005
2002-05-01,0.7229999899864197
2002-05-02,0.7300000190734863
2002-05-03,0.718999981880188
2002-05-06,0.7099999785423279
2002-05-07,0.7204999923706055
2002-05-08,0.7275000214576721
2002-05-09,0.7250000238418579
2002-05-10,0.7329999804496765
2002-05-13,0.7319999933242798
2002-05-14,0.7400000095367432
2002-05-15,0.7429999709129333
2002-05-16,0.734000027179718
2002-05-17,0.7239999771118164
2002-05-20,0.722000002861023
2002-05-21,0.7229999899864197
2002-05-22,0.7239999771118164
2002-05-23,0.7319999933242798
2002-05-24,0.7350000143051147
2002-05-28,0.7534999847412109
2002-05-29,0.7475000023841858
2002-05-30,0.7490000128746033
2002-05-31,0.7615000009536743
2002-06-03,0.7724999785423279
2002-06-04,0.7835000157356262
2002-06-05,0.7804999947547913
2002-06-06,0.7764999866485596
2002-06-07,0.7774999737739563
2002-06-10,0.777999997138977
2002-06-11,0.7630000114440918
2002-06-12,0.7620000243186951
2002-06-13,0.7645000219345093
2002-06-14,0.7634999752044678
2002-06-17,0.7595000267028809
2002-06-18,0.7584999799728394
2002-06-19,0.7559999823570251
2002-06-20,0.75
2002-06-21,0.7419999837875366
2002-06-24,0.7394999861717224
2002-06-25,0.7484999895095825
2002-06-26,0.75
2002-06-27,0.7524999976158142
2002-06-28,0.7674999833106995
2002-07-01,0.7680000066757202
2002-07-02,0.7559999823570251
2002-07-03,0.7484999895095825
2002-07-08,0.7559999823570251
2002-07-09,0.7555000185966492
2002-07-10,0.7524999976158142
2002-07-11,0.7455000281333923
2002-07-12,0.7394999861717224
2002-07-15,0.7335000038146973
2002-07-16,0.7384999990463257
2002-07-17,0.7310000061988831
2002-07-18,0.7275000214576721
2002-07-19,0.7145000100135803
2002-07-22,0.7009999752044678
2002-07-23,0.6934999823570251
2002-07-24,0.6924999952316284
2002-07-25,0.6869999766349792
2002-07-26,0.6869999766349792
2002-07-29,0.6949999928474426
2002-07-30,0.6890000104904175
2002-07-31,0.6775000095367432
2002-08-01,0.6819999814033508
2002-08-02,0.6790000200271606
2002-08-05,0.6690000295639038
2002-08-06,0.6725000143051147
2002-08-07,0.6685000061988831
2002-08-08,0.6725000143051147
2002-08-09,0.6754999756813049
2002-08-12,0.6759999990463257
2002-08-13,0.6740000247955322
2002-08-14,0.6685000061988831
2002-08-15,0.6804999709129333
2002-08-16,0.6744999885559082
2002-08-19,0.6744999885559082
2002-08-20,0.6815000176429749
2002-08-21,0.6744999885559082
2002-08-22,0.6834999918937683
2002-08-23,0.684499979019165
2002-08-26,0.6880000233650208
2002-08-27,0.6880000233650208
2002-08-28,0.6830000281333923
2002-08-29,0.6840000152587891
2002-08-30,0.6869999766349792
2002-09-03,0.6744999885559082
2002-09-04,0.6729999780654907
2002-09-05,0.6679999828338623
2002-09-06,0.6740000247955322
2002-09-09,0.6890000104904175
2002-09-10,0.7005000114440918
2002-09-11,0.6984999775886536
2002-09-12,0.6970000267028809
2002-09-13,0.6919999718666077
2002-09-16,0.6809999942779541
2002-09-17,0.6804999709129333
2002-09-18,0.6700000166893005
2002-09-19,0.6694999933242798
2002-09-20,0.675000011920929
2002-09-23,0.6704999804496765
2002-09-24,0.6654999852180481
2002-09-25,0.6700000166893005
2002-09-26,0.671999990940094
2002-09-27,0.6604999899864197
2002-09-30,0.6600000262260437
2002-10-01,0.6639999747276306
2002-10-02,0.6694999933242798
2002-10-03,0.6620000004768372
2002-10-04,0.656000018119812
2002-10-07,0.6589999794960022
2002-10-08,0.6589999794960022
2002-10-09,0.6585000157356262
2002-10-10,0.6660000085830688
2002-10-11,0.6779999732971191
2002-10-14,0.6660000085830688
2002-10-15,0.671500027179718
2002-10-16,0.6700000166893005
2002-10-17,0.6919999718666077
2002-10-18,0.6880000233650208
2002-10-21,0.6990000009536743
2002-10-22,0.6930000185966492
2002-10-23,0.690500020980835
2002-10-24,0.6990000009536743
2002-10-25,0.7105000019073486
2002-10-28,0.7095000147819519
2002-10-29,0.7014999985694885
2002-10-30,0.7005000114440918
2002-10-31,0.7139999866485596
2002-11-01,0.7235000133514404
2002-11-04,0.7260000109672546
2002-11-05,0.7229999899864197
2002-11-06,0.7279999852180481
2002-11-07,0.7135000228881836
2002-11-08,0.7139999866485596
2002-11-11,0.718999981880188
2002-11-12,0.718999981880188
2002-11-13,0.715499997138977
2002-11-14,0.7105000019073486
2002-11-15,0.7170000076293945
2002-11-18,0.7269999980926514
2002-11-19,0.7260000109672546
2002-11-20,0.7379999756813049
2002-11-21,0.7390000224113464
2002-11-22,0.7354999780654907
2002-11-25,0.7360000014305115
2002-11-26,0.7285000085830688
2002-11-27,0.7494999766349792
2002-12-02,0.7565000057220459
2002-12-03,0.753000020980835
2002-12-04,0.753000020980835
2002-12-05,0.7400000095367432
2002-12-06,0.7404999732971191
2002-12-09,0.7304999828338623
2002-12-10,0.7369999885559082
2002-12-11,0.7360000014305115
2002-12-12,0.7329999804496765
2002-12-13,0.7239999771118164
2002-12-16,0.7229999899864197
2002-12-17,0.7245000004768372
2002-12-18,0.7179999947547913
2002-12-19,0.7135000228881836
2002-12-20,0.7110000252723694
2002-12-23,0.7135000228881836
2002-12-24,0.7020000219345093
2002-12-26,0.6959999799728394
2002-12-27,0.6995000243186951
2002-12-30,0.6990000009536743
2002-12-31,0.6970000267028809
2003-01-02,0.7139999866485596
2003-01-03,0.7264999747276306
2003-01-06,0.734499990940094
2003-01-07,0.7315000295639038
2003-01-08,0.7419999837875366
2003-01-09,0.7459999918937683
2003-01-10,0.7400000095367432
2003-01-13,0.7480000257492065
2003-01-14,0.7559999823570251
2003-01-15,0.7609999775886536
2003-01-16,0.7570000290870667
2003-01-17,0.7544999718666077
2003-01-21,0.7649999856948853
2003-01-22,0.7689999938011169
2003-01-23,0.7664999961853027
2003-01-24,0.7649999856948853
2003-01-27,0.7565000057220459
2003-01-28,0.753000020980835
2003-01-29,0.762499988079071
2003-01-30,0.7879999876022339
2003-01-31,0.7914999723434448
2003-02-03,0.7864999771118164
2003-02-04,0.7774999737739563
2003-02-05,0.7770000100135803
2003-02-06,0.765999972820282
2003-02-07,0.7615000009536743
2003-02-10,0.7739999890327454
2003-02-11,0.7739999890327454
2003-02-12,0.7699999809265137
2003-02-13,0.7490000128746033
2003-02-14,0.7549999952316284
2003-02-18,0.7390000224113464
2003-02-19,0.7444999814033508
2003-02-20,0.7509999871253967
2003-02-21,0.7764999866485596
2003-02-24,0.7850000262260437
2003-02-25,0.7785000205039978
2003-02-26,0.7950000166893005
2003-02-27,0.7879999876022339
2003-02-28,0.7749999761581421
2003-03-03,0.7875000238418579
2003-03-04,0.7770000100135803
2003-03-05,0.7605000138282776
2003-03-06,0.7515000104904175
2003-03-07,0.7664999961853027
2003-03-10,0.7524999976158142
2003-03-11,0.7615000009536743
2003-03-12,0.753000020980835
2003-03-13,0.7484999895095825
2003-03-14,0.7505000233650208
2003-03-17,0.7680000066757202
2003-03-18,0.7605000138282776
2003-03-19,0.7735000252723694
2003-03-20,0.7649999856948853
2003-03-21,0.7754999995231628
2003-03-24,0.765500009059906
2003-03-25,0.7674999833106995
2003-03-26,0.7490000128746033
2003-03-27,0.7289999723434448
2003-03-28,0.7254999876022339
2003-03-31,0.7124999761581421
2003-04-01,0.7225000262260437
2003-04-02,0.7170000076293945
2003-04-03,0.7089999914169312
2003-04-04,0.7160000205039978
2003-04-07,0.7269999980926514
2003-04-08,0.7204999923706055
2003-04-09,0.7174999713897705
2003-04-10,0.7135000228881836
2003-04-11,0.7245000004768372
2003-04-14,0.7235000133514404
2003-04-15,0.7329999804496765
2003-04-16,0.7329999804496765
2003-04-17,0.7360000014305115
2003-04-21,0.7275000214576721
2003-04-22,0.7210000157356262
2003-04-23,0.7225000262260437
2003-04-24,0.7145000100135803
2003-04-25,0.7145000100135803
2003-04-28,0.715499997138977
2003-04-29,0.7235000133514404
2003-04-30,0.7250000238418579
2003-05-01,0.7245000004768372
2003-05-02,0.7149999737739563
2003-05-05,0.7135000228881836
2003-05-06,0.718999981880188
2003-05-07,0.7304999828338623
2003-05-08,0.7360000014305115
2003-05-09,0.734000027179718
2003-05-12,0.7475000023841858
2003-05-13,0.7599999904632568
2003-05-14,0.7565000057220459
2003-05-15,0.7570000290870667
2003-05-16,0.7574999928474426
2003-05-19,0.7605000138282776
2003-05-20,0.7599999904632568
2003-05-21,0.7674999833106995
2003-05-22,0.7645000219345093
2003-05-23,0.7639999985694885
2003-05-27,0.7749999761581421
2003-05-28,0.7670000195503235
2003-05-29,0.7699999809265137
2003-05-30,0.7799999713897705
2003-06-02,0.7875000238418579
2003-06-03,0.781499981880188
2003-06-04,0.777999997138977
2003-06-05,0.7799999713897705
2003-06-06,0.7804999947547913
2003-06-09,0.7680000066757202
2003-06-10,0.7649999856948853
2003-06-11,0.765500009059906
2003-06-12,0.7735000252723694
2003-06-13,0.7599999904632568
2003-06-16,0.7595000267028809
2003-06-17,0.7795000076293945
2003-06-18,0.7764999866485596
2003-06-19,0.7804999947547913
2003-06-20,0.7730000019073486
2003-06-23,0.765999972820282
2003-06-24,0.7670000195503235
2003-06-25,0.7574999928474426
2003-06-26,0.7509999871253967
2003-06-27,0.7565000057220459
2003-06-30,0.7480000257492065
2003-07-01,0.7459999918937683
2003-07-02,0.7565000057220459
2003-07-03,0.7465000152587891
2003-07-07,0.7664999961853027
2003-07-08,0.7649999856948853
2003-07-09,0.7770000100135803
2003-07-10,0.7774999737739563
2003-07-11,0.7760000228881836
2003-07-14,0.7940000295639038
2003-07-15,0.7900000214576721
2003-07-16,0.7889999747276306
2003-07-17,0.777999997138977
2003-07-18,0.7829999923706055
2003-07-21,0.7730000019073486
2003-07-22,0.7689999938011169
2003-07-23,0.7754999995231628
2003-07-24,0.7900000214576721
2003-07-25,0.7944999933242798
2003-07-28,0.8044999837875366
2003-07-29,0.8029999732971191
2003-07-30,0.7994999885559082
2003-07-31,0.8180000185966492
2003-08-01,0.8159999847412109
2003-08-04,0.8075000047683716
2003-08-05,0.8065000176429749
2003-08-06,0.8025000095367432
2003-08-07,0.8130000233650208
2003-08-08,0.7994999885559082
2003-08-11,0.8044999837875366
2003-08-12,0.7875000238418579
2003-08-13,0.7910000085830688
2003-08-14,0.796999990940094
2003-08-15,0.7900000214576721
2003-08-18,0.7944999933242798
2003-08-19,0.8009999990463257
2003-08-20,0.8040000200271606
2003-08-21,0.8015000224113464
2003-08-22,0.8019999861717224
2003-08-25,0.8040000200271606
2003-08-26,0.7935000061988831
2003-08-27,0.7935000061988831
2003-08-28,0.7870000004768372
2003-08-29,0.8029999732971191
2003-09-02,0.809499979019165
2003-09-03,0.8245000243186951
2003-09-04,0.8134999871253967
2003-09-05,0.8270000219345093
2003-09-08,0.8240000009536743
2003-09-09,0.8134999871253967
2003-09-10,0.8034999966621399
2003-09-11,0.8224999904632568
2003-09-12,0.8100000023841858
2003-09-15,0.815500020980835
2003-09-16,0.8105000257492065
2003-09-17,0.8190000057220459
2003-09-18,0.8230000138282776
2003-09-19,0.824999988079071
2003-09-22,0.8259999752044678
2003-09-23,0.8199999928474426
2003-09-24,0.8234999775886536
2003-09-25,0.8274999856948853
2003-09-26,0.8165000081062317
2003-09-29,0.8190000057220459
2003-09-30,0.8130000233650208
2003-10-01,0.8184999823570251
2003-10-02,0.8295000195503235
2003-10-03,0.8339999914169312
2003-10-06,0.8345000147819519
2003-10-07,0.843999981880188
2003-10-08,0.8514999747276306
2003-10-09,0.8504999876022339
2003-10-10,0.8604999780654907
2003-10-13,0.8845000267028809
2003-10-14,0.8709999918937683
2003-10-15,0.8955000042915344
2003-10-16,0.8914999961853027
2003-10-17,0.8920000195503235
2003-10-20,0.9085000157356262
2003-10-21,0.902999997138977
2003-10-22,0.9104999899864197
2003-10-23,0.9035000205039978
2003-10-24,0.890500009059906
2003-10-27,0.9049999713897705
2003-10-28,0.9014999866485596
2003-10-29,0.9160000085830688
2003-10-30,0.9309999942779541
2003-10-31,0.9369999766349792
2003-11-03,0.9309999942779541
2003-11-04,0.9559999704360962
2003-11-05,0.9549999833106995
2003-11-06,0.9384999871253967
2003-11-07,0.9430000185966492
2003-11-10,0.9269999861717224
2003-11-11,0.9440000057220459
2003-11-12,0.9474999904632568
2003-11-13,0.9424999952316284
2003-11-14,0.9514999985694885
2003-11-17,0.9190000295639038
2003-11-18,0.9330000281333923
2003-11-19,0.9185000061988831
2003-11-20,0.8845000267028809
2003-11-21,0.8934999704360962
2003-11-24,0.9039999842643738
2003-11-25,0.8870000243186951
2003-11-26,0.9070000052452087
2003-12-01,0.9555000066757202
2003-12-02,0.9695000052452087
2003-12-03,0.9760000109672546
2003-12-04,0.9629999995231628
2003-12-05,0.968999981880188
2003-12-08,0.9664999842643738
2003-12-09,0.9779999852180481
2003-12-10,0.9775000214576721
2003-12-11,0.9760000109672546
2003-12-12,0.9865000247955322
2003-12-15,0.9980000257492065
2003-12-16,1.0075000524520874
2003-12-17,0.996999979019165
2003-12-18,1.0169999599456787
2003-12-19,1.0260000228881836
2003-12-22,1.0089999437332153
2003-12-23,1.0199999809265137
2003-12-24,1.0264999866485596
2003-12-29,1.0420000553131104
2003-12-30,1.0399999618530273
2003-12-31,1.0429999828338623
2004-01-05,1.0829999446868896
2004-01-06,1.0670000314712524
2004-01-07,1.0625
2004-01-08,1.1045000553131104
2004-01-09,1.0994999408721924
2004-01-12,1.0800000429153442
2004-01-13,1.0835000276565552
2004-01-14,1.0924999713897705
2004-01-15,1.0820000171661377
2004-01-16,1.090999960899353
2004-01-20,1.1134999990463257
2004-01-21,1.1139999628067017
2004-01-22,1.1165000200271606
2004-01-23,1.121500015258789
2004-01-26,1.1134999990463257
2004-01-27,1.1109999418258667
2004-01-28,1.1295000314712524
2004-01-29,1.1204999685287476
2004-01-30,1.1430000066757202
2004-02-02,1.1425000429153442
2004-02-03,1.1675000190734863
2004-02-04,1.1734999418258667
2004-02-05,1.1725000143051147
2004-02-06,1.1799999475479126
2004-02-09,1.184999942779541
2004-02-10,1.1775000095367432
2004-02-11,1.2139999866485596
2004-02-12,1.2424999475479126
2004-02-13,1.2445000410079956
2004-02-17,1.2999999523162842
2004-02-18,1.2999999523162842
2004-02-19,1.3279999494552612
2004-02-20,1.3075000047683716
2004-02-23,1.3125
2004-02-24,1.3255000114440918
2004-02-25,1.3079999685287476
2004-02-26,1.3480000495910645
2004-02-27,1.343000054359436
2004-03-01,1.3945000171661377
2004-03-02,1.371000051498413
2004-03-03,1.3009999990463257
2004-03-04,1.3174999952316284
2004-03-05,1.3380000591278076
2004-03-08,1.2920000553131104
2004-03-09,1.2699999809265137
2004-03-10,1.284000039100647
2004-03-11,1.3355000019073486
2004-03-12,1.309000015258789
