Date,6S=F
2001-11-16,0.6033999919891357
2001-11-19,0.6029999852180481
2001-11-20,0.6061999797821045
2001-11-21,0.6039000153541565
2001-11-23,0.6000000238418579
2001-11-26,0.6011000275611877
2001-11-27,0.6029000282287598
2001-11-28,0.607200026512146
2001-11-29,0.6049000024795532
2001-11-30,0.609000027179718
2001-12-03,0.6043999791145325
2001-12-04,0.6047000288963318
2001-12-05,0.6014999747276306
2001-12-06,0.6069999933242798
2001-12-07,0.6028000116348267
2001-12-10,0.6011000275611877
2001-12-11,0.6043999791145325
2001-12-12,0.6090999841690063
2001-12-13,0.6057000160217285
2001-12-14,0.6140000224113464
2001-12-17,0.6133999824523926
2001-12-18,0.6119999885559082
2001-12-19,0.6103000044822693
2001-12-20,0.6129999756813049
2001-12-21,0.604200005531311
2001-12-24,0.5899999737739563
2001-12-26,0.5906999707221985
2001-12-27,0.5957000255584717
2001-12-28,0.5971999764442444
2001-12-31,0.6019999980926514
2002-01-02,0.6087999939918518
2002-01-03,0.6065999865531921
2002-01-04,0.6057000160217285
2002-01-07,0.6060000061988831
2002-01-08,0.604200005531311
2002-01-09,0.6018000245094299
2002-01-10,0.6019999980926514
2002-01-11,0.6037999987602234
2002-01-14,0.6037999987602234
2002-01-15,0.5989000201225281
2002-01-16,0.6015999913215637
2002-01-17,0.6003000140190125
2002-01-18,0.6025999784469604
2002-01-22,0.6018999814987183
2002-01-23,0.5979999899864197
2002-01-24,0.5963000059127808
2002-01-25,0.586899995803833
2002-01-28,0.5857999920845032
2002-01-29,0.5877000093460083
2002-01-30,0.5853999853134155
2002-01-31,0.5810999870300293
2002-02-01,0.5831000208854675
2002-02-04,0.5892000198364258
2002-02-05,0.5888000130653381
2002-02-06,0.5903000235557556
2002-02-07,0.5917999744415283
2002-02-08,0.5920000076293945
2002-02-11,0.5936999917030334
2002-02-12,0.5929999947547913
2002-02-13,0.5884000062942505
2002-02-14,0.5889999866485596
2002-02-15,0.5884000062942505
2002-02-18,0.5881999731063843
2002-02-19,0.5925999879837036
2002-02-20,0.5882999897003174
2002-02-21,0.5870000123977661
2002-02-22,0.5918999910354614
2002-02-25,0.5891000032424927
2002-02-26,0.5853999853134155
2002-02-27,0.5864999890327454
2002-02-28,0.5891000032424927
2002-03-01,0.5859000086784363
2002-03-04,0.5885000228881836
2002-03-05,0.5902000069618225
2002-03-06,0.5942000150680542
2002-03-07,0.5999000072479248
2002-03-08,0.5924999713897705
2002-03-11,0.5954999923706055
2002-03-12,0.5963000059127808
2002-03-13,0.5971999764442444
2002-03-14,0.6043000221252441
2002-03-15,0.6033999919891357
2002-03-18,0.6013000011444092
2002-03-19,0.6032999753952026
2002-03-20,0.6047999858856201
2002-03-21,0.6036999821662903
2002-03-22,0.6001999974250793
2002-03-25,0.600600004196167
2002-03-26,0.5999000072479248
2002-03-27,0.5964999794960022
2002-03-28,0.5942999720573425
2002-04-01,0.602400004863739
2002-04-02,0.6014000177383423
2002-04-03,0.6033999919891357
2002-04-04,0.6011000275611877
2002-04-05,0.6011000275611877
2002-04-08,0.5971999764442444
2002-04-09,0.6007000207901001
2002-04-10,0.6003000140190125
2002-04-11,0.6029999852180481
2002-04-12,0.6004999876022339
2002-04-15,0.6003000140190125
2002-04-16,0.6011000275611877
2002-04-17,0.605400025844574
2002-04-18,0.6071000099182129
2002-04-19,0.608299970626831
2002-04-22,0.6060000061988831
2002-04-23,0.6060000061988831
2002-04-24,0.6089000105857849
2002-04-25,0.6140999794006348
2002-04-26,0.6162999868392944
2002-04-29,0.6179999709129333
2002-04-30,0.6197999715805054
2002-05-01,0.6244999766349792
2002-05-02,0.6215999722480774
2002-05-03,0.6302000284194946
2002-05-06,0.6298999786376953
2002-05-07,0.6295999884605408
2002-05-08,0.6223999857902527
2002-05-09,0.6259999871253967
2002-05-10,0.628600001335144
2002-05-13,0.6273000240325928
2002-05-14,0.6195999979972839
2002-05-15,0.6266000270843506
2002-05-16,0.6265000104904175
2002-05-17,0.6335999965667725
2002-05-20,0.6351000070571899
2002-05-21,0.6345000267028809
2002-05-22,0.6377000212669373
2002-05-23,0.6340000033378601
2002-05-24,0.6317999958992004
2002-05-27,0.6310999989509583
2002-05-28,0.6358000040054321
2002-05-29,0.638700008392334
2002-05-30,0.6414999961853027
2002-05-31,0.6373000144958496
2002-06-03,0.6389999985694885
2002-06-04,0.6403999924659729
2002-06-05,0.6388000249862671
2002-06-06,0.6417999863624573
2002-06-07,0.6425999999046326
2002-06-10,0.6410999894142151
2002-06-11,0.6424999833106995
2002-06-12,0.6389999985694885
2002-06-13,0.6384000182151794
2002-06-14,0.6409000158309937
2002-06-17,0.6381000280380249
2002-06-18,0.6456000208854675
2002-06-19,0.6510999798774719
2002-06-20,0.656000018119812
2002-06-21,0.6621999740600586
2002-06-24,0.6624000072479248
2002-06-25,0.6668999791145325
2002-06-26,0.6723999977111816
2002-06-27,0.6723999977111816
2002-06-28,0.675599992275238
2002-07-01,0.6730999946594238
2002-07-02,0.6722000241279602
2002-07-03,0.6712999939918518
2002-07-04,0.6693000197410583
2002-07-05,0.6646000146865845
2002-07-08,0.6729999780654907
2002-07-09,0.6758000254631042
2002-07-10,0.6728000044822693
2002-07-11,0.6769000291824341
2002-07-12,0.675000011920929
2002-07-15,0.6868000030517578
2002-07-16,0.6877999901771545
2002-07-17,0.6894999742507935
2002-07-18,0.6901999711990356
2002-07-19,0.6944000124931335
2002-07-22,0.6923999786376953
2002-07-23,0.679099977016449
2002-07-24,0.6891000270843506
2002-07-25,0.6931999921798706
2002-07-26,0.6830999851226807
2002-07-29,0.673799991607666
2002-07-30,0.6757000088691711
2002-07-31,0.6730999946594238
2002-08-01,0.6794999837875366
2002-08-02,0.6808000206947327
2002-08-05,0.6754000186920166
2002-08-06,0.6629999876022339
2002-08-07,0.6689000129699707
2002-08-08,0.6608999967575073
2002-08-09,0.6657999753952026
2002-08-12,0.6697999835014343
2002-08-13,0.6718000173568726
2002-08-14,0.6725999712944031
2002-08-15,0.6729000210762024
2002-08-16,0.671500027179718
2002-08-19,0.6658999919891357
2002-08-20,0.6671000123023987
2002-08-21,0.6675999760627747
2002-08-22,0.6592000126838684
2002-08-23,0.6606000065803528
2002-08-26,0.6614000201225281
2002-08-27,0.6704000234603882
2002-08-28,0.6672000288963318
2002-08-29,0.6690000295639038
2002-08-30,0.6669999957084656
2002-09-02,0.6696000099182129
2002-09-03,0.6794999837875366
2002-09-04,0.677299976348877
2002-09-05,0.6801999807357788
2002-09-06,0.6732000112533569
2002-09-09,0.6711000204086304
2002-09-10,0.6680999994277954
2002-09-11,0.6656000018119812
2002-09-12,0.667900025844574
2002-09-13,0.6625999808311462
2002-09-16,0.6610999703407288
2002-09-17,0.6620000004768372
2002-09-18,0.666700005531311
2002-09-19,0.6747999787330627
2002-09-20,0.6711000204086304
2002-09-23,0.669700026512146
2002-09-24,0.6718999743461609
2002-09-25,0.66839998960495
2002-09-26,0.6679999828338623
2002-09-27,0.6699000000953674
2002-09-30,0.679099977016449
2002-10-01,0.675599992275238
2002-10-02,0.6761999726295471
2002-10-03,0.6771000027656555
2002-10-04,0.6715999841690063
2002-10-07,0.6729000210762024
2002-10-08,0.6678000092506409
2002-10-09,0.6776000261306763
2002-10-10,0.675000011920929
2002-10-11,0.6751999855041504
2002-10-14,0.6751999855041504
2002-10-15,0.6700999736785889
2002-10-16,0.6705999970436096
2002-10-17,0.6626999974250793
2002-10-18,0.6621999740600586
2002-10-21,0.6635000109672546
2002-10-22,0.6676999926567078
2002-10-23,0.6661999821662903
2002-10-24,0.6668999791145325
2002-10-25,0.6669999957084656
2002-10-28,0.6725999712944031
2002-10-29,0.6736000180244446
2002-10-30,0.6729999780654907
2002-10-31,0.676800012588501
2002-11-01,0.6827999949455261
2002-11-04,0.6823999881744385
2002-11-05,0.683899998664856
2002-11-06,0.6868000030517578
2002-11-07,0.6901000142097473
2002-11-08,0.6931999921798706
2002-11-11,0.6931999921798706
2002-11-12,0.6922000050544739
2002-11-13,0.6866999864578247
2002-11-14,0.6862000226974487
2002-11-15,0.6888999938964844
2002-11-18,0.6876999735832214
2002-11-19,0.6834999918937683
2002-11-20,0.682200014591217
2002-11-21,0.6814000010490417
2002-11-22,0.677299976348877
2002-11-25,0.6728000044822693
2002-11-26,0.6733999848365784
2002-11-27,0.6721000075340271
2002-11-28,0.6747000217437744
2002-11-29,0.6739000082015991
2002-12-02,0.6776000261306763
2002-12-03,0.676800012588501
2002-12-04,0.679099977016449
2002-12-05,0.6798999905586243
2002-12-06,0.6859999895095825
2002-12-09,0.685699999332428
2002-12-10,0.6851000189781189
2002-12-11,0.6840999722480774
2002-12-12,0.6898000240325928
2002-12-13,0.692300021648407
2002-12-16,0.6919999718666077
2002-12-17,0.7019000053405762
2002-12-18,0.7026000022888184
2002-12-19,0.7038999795913696
2002-12-20,0.703499972820282
2002-12-23,0.7055000066757202
2002-12-24,0.7110999822616577
2002-12-26,0.7148000001907349
2002-12-27,0.720300018787384
2002-12-30,0.7222999930381775
2002-12-31,0.7249000072479248
2003-01-02,0.7146000266075134
2003-01-03,0.7160999774932861
2003-01-06,0.7195000052452087
2003-01-07,0.7152000069618225
2003-01-08,0.7210000157356262
2003-01-09,0.7196000218391418
2003-01-10,0.7261000275611877
2003-01-13,0.722599983215332
2003-01-14,0.7232999801635742
2003-01-15,0.7228000164031982
2003-01-16,0.7283999919891357
2003-01-17,0.7312999963760376
2003-01-20,0.7312999963760376
2003-01-21,0.7340999841690063
2003-01-22,0.7335000038146973
2003-01-23,0.7354999780654907
2003-01-24,0.7404999732971191
2003-01-27,0.739799976348877
2003-01-28,0.7371000051498413
2003-01-29,0.7378000020980835
2003-01-30,0.7376000285148621
2003-01-31,0.7333999872207642
2003-02-03,0.7342000007629395
2003-02-04,0.7426000237464905
2003-02-05,0.7368000149726868
2003-02-06,0.7390999794006348
2003-02-07,0.7390999794006348
2003-02-10,0.7336000204086304
2003-02-11,0.7315999865531921
2003-02-12,0.7301999926567078
2003-02-13,0.7389000058174133
2003-02-14,0.7332000136375427
2003-02-17,0.7307000160217285
2003-02-18,0.7263000011444092
2003-02-19,0.7317000031471252
2003-02-20,0.7376000285148621
2003-02-21,0.732699990272522
2003-02-24,0.7372000217437744
2003-02-25,0.7376000285148621
2003-02-26,0.7386000156402588
2003-02-27,0.7366999983787537
2003-02-28,0.7397000193595886
2003-03-03,0.7469000220298767
2003-03-04,0.746399998664856
2003-03-05,0.7526000142097473
2003-03-06,0.7497000098228455
2003-03-07,0.7494999766349792
2003-03-10,0.7538999915122986
2003-03-11,0.7526000142097473
2003-03-12,0.7491999864578247
2003-03-13,0.7365999817848206
2003-03-14,0.7321000099182129
2003-03-17,0.7372000217437744
2003-03-18,0.7246000170707703
2003-03-19,0.718999981880188
2003-03-20,0.7224000096321106
2003-03-21,0.714900016784668
2003-03-24,0.723800003528595
2003-03-25,0.7247999906539917
2003-03-26,0.7250999808311462
2003-03-27,0.7242000102996826
2003-03-28,0.7315000295639038
2003-03-31,0.7404000163078308
2003-04-01,0.7384999990463257
2003-04-02,0.7257999777793884
2003-04-03,0.7246999740600586
2003-04-04,0.7228999733924866
2003-04-07,0.7192000150680542
2003-04-08,0.7222999930381775
2003-04-09,0.7247999906539917
2003-04-10,0.7226999998092651
2003-04-11,0.7192999720573425
2003-04-14,0.7213000059127808
2003-04-15,0.720300018787384
2003-04-16,0.7307999730110168
2003-04-17,0.7257000207901001
2003-04-21,0.7208999991416931
2003-04-22,0.7304999828338623
2003-04-23,0.728600025177002
2003-04-24,0.7354999780654907
2003-04-25,0.7350000143051147
2003-04-28,0.7303000092506409
2003-04-29,0.7350999712944031
2003-04-30,0.7390000224113464
2003-05-01,0.7441999912261963
2003-05-02,0.7448999881744385
2003-05-05,0.7455999851226807
2003-05-06,0.7559000253677368
2003-05-07,0.7577000260353088
2003-05-08,0.7623999714851379
2003-05-09,0.7621999979019165
2003-05-12,0.7634999752044678
2003-05-13,0.7616000175476074
2003-05-14,0.7613999843597412
2003-05-15,0.7562999725341797
2003-05-16,0.7659000158309937
2003-05-19,0.7710999846458435
2003-05-20,0.775600016117096
2003-05-21,0.7712000012397766
2003-05-22,0.7728999853134155
2003-05-23,0.7749000191688538
2003-05-26,0.7770000100135803
2003-05-27,0.7792999744415283
2003-05-28,0.7720999717712402
2003-05-29,0.7771000266075134
2003-05-30,0.7710000276565552
2003-06-02,0.7699000239372253
2003-06-03,0.7639999985694885
2003-06-04,0.7610999941825867
2003-06-05,0.7695000171661377
2003-06-06,0.757099986076355
2003-06-09,0.7623999714851379
2003-06-10,0.7598999738693237
2003-06-11,0.7645000219345093
2003-06-12,0.7630000114440918
2003-06-13,0.7703999876976013
2003-06-16,0.7694000005722046
2003-06-17,0.7666000127792358
2003-06-18,0.7577000260353088
2003-06-19,0.7609000205993652
2003-06-20,0.7519999742507935
2003-06-23,0.7562999725341797
2003-06-24,0.7541000247001648
2003-06-25,0.7529000043869019
2003-06-26,0.7423999905586243
2003-06-27,0.7414000034332275
2003-06-30,0.7405999898910522
2003-07-01,0.7462999820709229
2003-07-02,0.7448999881744385
2003-07-03,0.7427999973297119
2003-07-07,0.7296000123023987
2003-07-08,0.7305999994277954
2003-07-09,0.7358999848365784
2003-07-10,0.73580002784729
2003-07-11,0.7300999760627747
2003-07-14,0.7282000184059143
2003-07-15,0.724399983882904
2003-07-16,0.7275999784469604
2003-07-17,0.7310000061988831
2003-07-18,0.7365000247955322
2003-07-21,0.7401000261306763
2003-07-22,0.7348999977111816
2003-07-23,0.7427999973297119
2003-07-24,0.742900013923645
2003-07-25,0.7451000213623047
2003-07-28,0.744700014591217
2003-07-29,0.741100013256073
2003-07-30,0.7342000007629395
2003-07-31,0.7301999926567078
2003-08-01,0.7329000234603882
2003-08-04,0.7426999807357788
2003-08-05,0.7411999702453613
2003-08-06,0.7404000163078308
2003-08-07,0.7407000064849854
2003-08-08,0.7353000044822693
2003-08-11,0.7368999719619751
2003-08-12,0.732699990272522
2003-08-13,0.7315000295639038
2003-08-14,0.7282999753952026
2003-08-15,0.7289000153541565
2003-08-18,0.7203999757766724
2003-08-19,0.7208999991416931
2003-08-20,0.7210999727249146
2003-08-21,0.7081999778747559
2003-08-22,0.7057999968528748
2003-08-25,0.7070000171661377
2003-08-26,0.7102000117301941
2003-08-27,0.7074000239372253
2003-08-28,0.7057999968528748
2003-08-29,0.7124999761581421
2003-09-01,0.7142000198364258
2003-09-02,0.7056999802589417
2003-09-03,0.7070000171661377
2003-09-04,0.7103000283241272
2003-09-05,0.7228000164031982
2003-09-08,0.7207000255584717
2003-09-09,0.7251999974250793
2003-09-10,0.7229999899864197
2003-09-11,0.7228999733924866
2003-09-12,0.7253000140190125
2003-09-15,0.7260000109672546
2003-09-16,0.7211999893188477
2003-09-17,0.7287999987602234
2003-09-18,0.7228999733924866
2003-09-19,0.7321000099182129
2003-09-22,0.741599977016449
2003-09-23,0.739300012588501
2003-09-24,0.7409999966621399
2003-09-25,0.7445999979972839
2003-09-26,0.7457000017166138
2003-09-29,0.7545999884605408
2003-09-30,0.758899986743927
2003-10-01,0.7620999813079834
2003-10-02,0.7605000138282776
2003-10-03,0.7487999796867371
2003-10-06,0.7587000131607056
2003-10-07,0.7616999745368958
2003-10-08,0.762499988079071
2003-10-09,0.7598999738693237
2003-10-10,0.7633000016212463
2003-10-13,0.7633000016212463
2003-10-14,0.7613000273704529
2003-10-15,0.7534000277519226
2003-10-16,0.7506999969482422
2003-10-17,0.7526000142097473
2003-10-20,0.7527999877929688
2003-10-21,0.7512999773025513
2003-10-22,0.7617999911308289
2003-10-23,0.7623999714851379
2003-10-24,0.7648000121116638
2003-10-27,0.7597000002861023
2003-10-28,0.7537999749183655
2003-10-29,0.7527999877929688
2003-10-30,0.7516000270843506
2003-10-31,0.7458999752998352
2003-11-03,0.7357000112533569
2003-11-04,0.7354000210762024
2003-11-05,0.7312999963760376
2003-11-06,0.7269999980926514
2003-11-07,0.7348999977111816
2003-11-10,0.7314000129699707
2003-11-11,0.7314000129699707
2003-11-12,0.7412999868392944
2003-11-13,0.7480999827384949
2003-11-14,0.7533000111579895
2003-11-17,0.7572000026702881
2003-11-18,0.7731999754905701
2003-11-19,0.7652999758720398
2003-11-20,0.769599974155426
2003-11-21,0.7709000110626221
2003-11-24,0.7577000260353088
2003-11-25,0.758400022983551
2003-11-26,0.7716000080108643
2003-11-27,0.7681000232696533
2003-11-28,0.7739999890327454
2003-12-01,0.7712000012397766
2003-12-02,0.7766000032424927
2003-12-03,0.7763000130653381
2003-12-04,0.7764999866485596
2003-12-05,0.7846999764442444
2003-12-08,0.7896000146865845
2003-12-09,0.7915999889373779
2003-12-10,0.7896999716758728
2003-12-11,0.7882999777793884
2003-12-12,0.7926999926567078
2003-12-15,0.7912999987602234
2003-12-16,0.7957000136375427
2003-12-17,0.798799991607666
2003-12-18,0.8014000058174133
2003-12-19,0.7986000180244446
2003-12-22,0.7972999811172485
2003-12-23,0.7957000136375427
2003-12-24,0.8030999898910522
2003-12-26,0.7996000051498413
2003-12-29,0.8021000027656555
2003-12-30,0.8061000108718872
2003-12-31,0.8065999746322632
2004-01-02,0.8101000189781189
2004-01-05,0.8125
2004-01-06,0.8148999810218811
2004-01-07,0.8077999949455261
2004-01-08,0.8163999915122986
2004-01-09,0.8199999928474426
2004-01-12,0.8159000277519226
2004-01-13,0.8188999891281128
2004-01-14,0.8123999834060669
2004-01-15,0.8037999868392944
2004-01-16,0.7894999980926514
2004-01-19,0.7893000245094299
2004-01-20,0.8016999959945679
2004-01-21,0.8070999979972839
2004-01-22,0.8112000226974487
2004-01-23,0.8059999942779541
2004-01-26,0.7961999773979187
2004-01-27,0.8065999746322632
2004-01-28,0.7990000247955322
2004-01-29,0.7946000099182129
2004-01-30,0.7954999804496765
2004-02-02,0.7922999858856201
2004-02-03,0.8009999990463257
2004-02-04,0.8001999855041504
2004-02-05,0.8001000285148621
2004-02-06,0.8109999895095825
2004-02-09,0.8095999956130981
2004-02-10,0.8105000257492065
2004-02-11,0.8123999834060669
2004-02-12,0.8118000030517578
2004-02-13,0.8080000281333923
2004-02-16,0.8113999962806702
2004-02-17,0.8151999711990356
2004-02-18,0.8068000078201294
2004-02-19,0.8055999875068665
2004-02-20,0.7926999926567078
2004-02-23,0.7949000000953674
2004-02-24,0.8062999844551086
2004-02-25,0.7940999865531921
2004-02-26,0.7890999913215637
2004-02-27,0.7928000092506409
2004-03-01,0.7888000011444092
2004-03-02,0.7728999853134155
2004-03-03,0.772599995136261
2004-03-04,0.7732999920845032
2004-03-05,0.7836999893188477
2004-03-08,0.7839000225067139
2004-03-09,0.7827000021934509
2004-03-10,0.776199996471405
2004-03-11,0.7857999801635742
2004-03-12,0.7793999910354614
2004-03-15,0.7835000157356262
2004-03-16,0.7843999862670898
2004-03-17,0.7850000262260437
2004-03-18,0.7960000038146973
2004-03-19,0.7890999913215637
2004-03-22,0.7958999872207642
2004-03-23,0.795799970626831
2004-03-24,0.7839999794960022
2004-03-25,0.782800018787384
2004-03-26,0.7795000076293945
2004-03-29,0.7789000272750854
2004-03-30,0.7815999984741211
2004-03-31,0.7907999753952026
2004-04-01,0.7919999957084656
2004-04-02,0.776199996471405
2004-04-05,0.7674000263214111
2004-04-06,0.7753999829292297
2004-04-07,0.784500002861023
2004-04-08,0.7802000045776367
2004-04-12,0.7807999849319458
2004-04-13,0.770799994468689
2004-04-14,0.7713000178337097
2004-04-15,0.7727000117301941
2004-04-16,0.7731000185012817
2004-04-19,0.7752000093460083
2004-04-20,0.7656999826431274
2004-04-21,0.761900007724762
2004-04-22,0.7645000219345093
2004-04-23,0.7608000040054321
2004-04-26,0.7670000195503235
2004-04-27,0.7718999981880188
2004-04-28,0.7662000060081482
2004-04-29,0.7749999761581421
2004-04-30,0.7728999853134155
2004-05-03,0.7692000269889832
2004-05-04,0.7804999947547913
2004-05-05,0.7856000065803528
2004-05-06,0.779699981212616
2004-05-07,0.7695000171661377
2004-05-10,0.7717000246047974
2004-05-11,0.7712000012397766
2004-05-12,0.774399995803833
2004-05-13,0.7684999704360962
2004-05-14,0.7717999815940857
2004-05-17,0.7827000021934509
2004-05-18,0.7793999910354614
2004-05-19,0.7825999855995178
2004-05-20,0.7760999798774719
2004-05-21,0.781499981880188
2004-05-24,0.782800018787384
2004-05-25,0.7868000268936157
2004-05-26,0.7871999740600586
2004-05-27,0.804099977016449
2004-05-28,0.7991999983787537
2004-05-31,0.7980999946594238
2004-06-01,0.8016999959945679
2004-06-02,0.8004999756813049
2004-06-03,0.7990999817848206
2004-06-04,0.8076000213623047
2004-06-07,0.8080999851226807
2004-06-08,0.8080000281333923
2004-06-09,0.796500027179718
2004-06-10,0.8029999732971191
2004-06-11,0.8029999732971191
2004-06-14,0.795799970626831
2004-06-15,0.803600013256073
2004-06-16,0.7904000282287598
2004-06-17,0.8015000224113464
2004-06-18,0.805899977684021
2004-06-21,0.8043000102043152
2004-06-22,0.8009999990463257
2004-06-23,0.7996000051498413
2004-06-24,0.8052999973297119
2004-06-25,0.8016999959945679
2004-06-28,0.8026999831199646
2004-06-29,0.7914000153541565
2004-06-30,0.8016999959945679
2004-07-01,0.8029999732971191
2004-07-02,0.8137000203132629
2004-07-05,0.810699999332428
2004-07-06,0.8116999864578247
2004-07-07,0.8159999847412109
2004-07-08,0.8184000253677368
2004-07-09,0.8187000155448914
