Date,6E=F
2001-04-05,0.8971999883651733
2001-04-06,0.9031999707221985
2001-04-09,0.8985999822616577
2001-04-10,0.8885999917984009
2001-04-11,0.8871999979019165
2001-04-12,0.891700029373169
2001-04-16,0.8860999941825867
2001-04-17,0.8819000124931335
2001-04-18,0.8841000199317932
2001-04-19,0.892799973487854
2001-04-20,0.9028000235557556
2001-04-23,0.895799994468689
2001-04-24,0.8924999833106995
2001-04-25,0.8948000073432922
2001-04-26,0.9023000001907349
2001-04-27,0.8895999789237976
2001-05-01,0.8902999758720398
2001-05-02,0.8913000226020813
2001-05-03,0.8881000280380249
2001-05-04,0.8927000164985657
2001-05-07,0.8881999850273132
2001-05-08,0.8812999725341797
2001-05-09,0.8827000260353088
2001-05-10,0.879800021648407
2001-05-11,0.8748999834060669
2001-05-14,0.8730000257492065
2001-05-15,0.876800000667572
2001-05-16,0.8827999830245972
2001-05-17,0.8813999891281128
2001-05-18,0.8781999945640564
2001-05-21,0.8755000233650208
2001-05-22,0.8637999892234802
2001-05-23,0.8547999858856201
2001-05-24,0.8551999926567078
2001-05-25,0.8568000197410583
2001-05-29,0.8546000123023987
2001-05-30,0.8554999828338623
2001-05-31,0.8446999788284302
2001-06-01,0.8464999794960022
2001-06-04,0.8446000218391418
2001-06-05,0.8511999845504761
2001-06-06,0.8467000126838684
2001-06-07,0.8492000102996826
2001-06-08,0.8499000072479248
2001-06-11,0.8424999713897705
2001-06-12,0.8482000231742859
2001-06-13,0.8517000079154968
2001-06-14,0.8615000247955322
2001-06-15,0.8600999712944031
2001-06-18,0.8593000173568726
2001-06-19,0.8525000214576721
2001-06-20,0.8529999852180481
2001-06-21,0.8536999821662903
2001-06-22,0.8543000221252441
2001-06-25,0.859000027179718
2001-06-26,0.8618000149726868
2001-06-27,0.8593000173568726
2001-06-28,0.8432000279426575
2001-06-29,0.8482000231742859
2001-07-02,0.8452000021934509
2001-07-03,0.8468000292778015
2001-07-05,0.8353999853134155
2001-07-06,0.8460999727249146
2001-07-09,0.8465999960899353
2001-07-10,0.853600025177002
2001-07-11,0.858299970626831
2001-07-12,0.852400004863739
2001-07-13,0.8528000116348267
2001-07-16,0.8539999723434448
2001-07-17,0.857699990272522
2001-07-18,0.8712000250816345
2001-07-19,0.8704000115394592
2001-07-20,0.8704000115394592
2001-07-23,0.8676000237464905
2001-07-24,0.8741000294685364
2001-07-25,0.8792999982833862
2001-07-26,0.8772000074386597
2001-07-27,0.8754000067710876
2001-07-30,0.8740000128746033
2001-07-31,0.8741999864578247
2001-08-01,0.8802000284194946
2001-08-02,0.882099986076355
2001-08-03,0.8833000063896179
2001-08-06,0.8809999823570251
2001-08-07,0.8762999773025513
2001-08-08,0.879800021648407
2001-08-09,0.891700029373169
2001-08-10,0.8924999833106995
2001-08-13,0.8968999981880188
2001-08-14,0.9021000266075134
2001-08-15,0.9118000268936157
2001-08-16,0.9135000109672546
2001-08-17,0.916700005531311
2001-08-20,0.913100004196167
2001-08-21,0.9124000072479248
2001-08-22,0.9136999845504761
2001-08-23,0.914900004863739
2001-08-24,0.9125000238418579
2001-08-27,0.9111999869346619
2001-08-28,0.9107000231742859
2001-08-29,0.9100000262260437
2001-08-30,0.9172000288963318
2001-08-31,0.9096999764442444
2001-09-04,0.8858000040054321
2001-09-05,0.8863000273704529
2001-09-06,0.8946999907493591
2001-09-07,0.9050999879837036
2001-09-10,0.8999999761581421
2001-09-11,0.9067000150680542
2001-09-12,0.9067000150680542
2001-09-13,0.9121000170707703
2001-09-14,0.921500027179718
2001-09-17,0.9269999861717224
2001-09-18,0.9248999953269958
2001-09-19,0.9277999997138977
2001-09-20,0.9233999848365784
2001-09-21,0.9108999967575073
2001-09-24,0.9140999913215637
2001-09-25,0.9207000136375427
2001-09-26,0.9212999939918518
2001-09-27,0.9153000116348267
2001-09-28,0.9083999991416931
2001-10-01,0.914900004863739
2001-10-02,0.916700005531311
2001-10-03,0.9108999967575073
2001-10-04,0.9136000275611877
2001-10-05,0.9150999784469604
2001-10-08,0.9150999784469604
2001-10-09,0.9114000201225281
2001-10-10,0.9085000157356262
2001-10-11,0.901199996471405
2001-10-12,0.9070000052452087
2001-10-15,0.9063000082969666
2001-10-16,0.9065999984741211
2001-10-17,0.9010000228881836
2001-10-18,0.9023000001907349
2001-10-19,0.8974999785423279
2001-10-22,0.8906999826431274
2001-10-23,0.8888000249862671
2001-10-24,0.891700029373169
2001-10-25,0.8920999765396118
2001-10-26,0.8902000188827515
2001-10-29,0.9017999768257141
2001-10-30,0.9031999707221985
2001-10-31,0.8984000086784363
2001-11-01,0.9021999835968018
2001-11-02,0.9009000062942505
2001-11-05,0.8959000110626221
2001-11-06,0.8959000110626221
2001-11-07,0.8939999938011169
2001-11-08,0.8917999863624573
2001-11-09,0.892300009727478
2001-11-12,0.892300009727478
2001-11-13,0.8802000284194946
2001-11-14,0.8822000026702881
2001-11-15,0.8805000185966492
2001-11-16,0.8837000131607056
2001-11-19,0.8787999749183655
2001-11-20,0.882099986076355
2001-11-21,0.8773000240325928
2001-11-23,0.8776999711990356
2001-11-26,0.8797000050544739
2001-11-27,0.881600022315979
2001-11-28,0.8870999813079834
2001-11-29,0.8883000016212463
2001-11-30,0.8953999876976013
2001-12-03,0.8913999795913696
2001-12-04,0.8896999955177307
2001-12-05,0.8865000009536743
2001-12-06,0.8948000073432922
2001-12-07,0.8894000053405762
2001-12-10,0.8894000053405762
2001-12-11,0.8913000226020813
2001-12-12,0.8980000019073486
2001-12-13,0.8934000134468079
2001-12-14,0.9041000008583069
2001-12-17,0.9052000045776367
2001-12-18,0.8996000289916992
2001-12-19,0.8968999981880188
2001-12-20,0.8970000147819519
2001-12-21,0.8841000199317932
2001-12-24,0.8734999895095825
2001-12-26,0.8756999969482422
2001-12-27,0.8802000284194946
2001-12-28,0.8812999725341797
2001-12-31,0.8877999782562256
2002-01-02,0.9013000130653381
2002-01-03,0.8974000215530396
2002-01-04,0.8927000164985657
2002-01-07,0.8906999826431274
2002-01-08,0.8899000287055969
2002-01-09,0.8881000280380249
2002-01-10,0.88919997215271
2002-01-11,0.8896999955177307
2002-01-14,0.891700029373169
2002-01-15,0.8817999958992004
2002-01-16,0.8801000118255615
2002-01-17,0.8791999816894531
2002-01-18,0.8824999928474426
2002-01-22,0.8837000131607056
2002-01-23,0.8755999803543091
2002-01-24,0.8747000098228455
2002-01-25,0.8629999756813049
2002-01-28,0.859499990940094
2002-01-29,0.8629999756813049
2002-01-30,0.8598999977111816
2002-01-31,0.8568000197410583
2002-02-01,0.8600999712944031
2002-02-04,0.8686000108718872
2002-02-05,0.8658999800682068
2002-02-06,0.8672999739646912
2002-02-07,0.869700014591217
2002-02-08,0.871999979019165
2002-02-11,0.8752999901771545
2002-02-12,0.8751999735832214
2002-02-13,0.8702999949455261
2002-02-14,0.8727999925613403
2002-02-15,0.8716999888420105
2002-02-18,0.8695999979972839
2002-02-19,0.875
2002-02-20,0.8694000244140625
2002-02-21,0.8677999973297119
2002-02-22,0.8748999834060669
2002-02-25,0.8682000041007996
2002-02-26,0.863099992275238
2002-02-27,0.8648999929428101
2002-02-28,0.8682000041007996
2002-03-01,0.8646000027656555
2002-03-04,0.8687999844551086
2002-03-05,0.8712000250816345
2002-03-06,0.8758000135421753
2002-03-07,0.8831999897956848
2002-03-08,0.873199999332428
2002-03-11,0.8752999901771545
2002-03-12,0.8758999705314636
2002-03-13,0.8765000104904175
2002-03-14,0.8823999762535095
2002-03-15,0.8822000026702881
2002-03-18,0.879800021648407
2002-03-19,0.8797000050544739
2002-03-20,0.8812000155448914
2002-03-21,0.8787999749183655
2002-03-22,0.8737999796867371
2002-03-25,0.8743000030517578
2002-03-26,0.8738999962806702
2002-03-27,0.8700000047683716
2002-03-28,0.8682000041007996
2002-04-01,0.878000020980835
2002-04-02,0.8762999773025513
2002-04-03,0.8783000111579895
2002-04-04,0.8751000165939331
2002-04-05,0.8766999840736389
2002-04-08,0.8715999722480774
2002-04-09,0.8780999779701233
2002-04-10,0.878000020980835
2002-04-11,0.8806999921798706
2002-04-12,0.8769000172615051
2002-04-15,0.8779000043869019
2002-04-16,0.8797000050544739
2002-04-17,0.8871999979019165
2002-04-18,0.8881000280380249
2002-04-19,0.8895999789237976
2002-04-22,0.8876000046730042
2002-04-23,0.8866000175476074
2002-04-24,0.8902000188827515
2002-04-25,0.8960999846458435
2002-04-26,0.8996000289916992
2002-04-29,0.9017000198364258
2002-04-30,0.8989999890327454
2002-05-01,0.9041000008583069
2002-05-02,0.9010000228881836
2002-05-03,0.9150000214576721
2002-05-06,0.9150000214576721
2002-05-07,0.9135000109672546
2002-05-08,0.9036999940872192
2002-05-09,0.9075000286102295
2002-05-10,0.9121999740600586
2002-05-13,0.9104999899864197
2002-05-14,0.9010000228881836
2002-05-15,0.910099983215332
2002-05-16,0.9106000065803528
2002-05-17,0.9203000068664551
2002-05-20,0.9211999773979187
2002-05-21,0.9190000295639038
2002-05-22,0.9251999855041504
2002-05-23,0.9205999970436096
2002-05-24,0.920199990272522
2002-05-27,0.9196000099182129
2002-05-28,0.9283999800682068
2002-05-29,0.9358000159263611
2002-05-30,0.9380999803543091
2002-05-31,0.9316999912261963
2002-06-03,0.9372000098228455
2002-06-04,0.9408000111579895
2002-06-05,0.9388999938964844
2002-06-06,0.9452999830245972
2002-06-07,0.9437999725341797
2002-06-10,0.9431999921798706
2002-06-11,0.9470000267028809
2002-06-12,0.9444000124931335
2002-06-13,0.9417999982833862
2002-06-14,0.9453999996185303
2002-06-17,0.9429000020027161
2002-06-18,0.9473999738693237
2002-06-19,0.9527000188827515
2002-06-20,0.960099995136261
2002-06-21,0.9664999842643738
2002-06-24,0.9670000076293945
2002-06-25,0.973800003528595
2002-06-26,0.9825000166893005
2002-06-27,0.9847999811172485
2002-06-28,0.9884999990463257
2002-07-01,0.9842000007629395
2002-07-02,0.980400025844574
2002-07-03,0.9779000282287598
2002-07-04,0.9754999876022339
2002-07-05,0.9700999855995178
2002-07-08,0.9847000241279602
2002-07-09,0.9914000034332275
2002-07-10,0.9854999780654907
2002-07-11,0.9882000088691711
2002-07-12,0.9878000020980835
2002-07-15,1.0029000043869019
2002-07-16,1.0052000284194946
2002-07-17,1.0068000555038452
2002-07-18,1.0073000192642212
2002-07-19,1.0110000371932983
2002-07-22,1.0046000480651855
2002-07-23,0.9837999939918518
2002-07-24,0.9937000274658203
2002-07-25,0.9994999766349792
2002-07-26,0.9850000143051147
2002-07-29,0.9785000085830688
2002-07-30,0.9821000099182129
2002-07-31,0.9749000072479248
2002-08-01,0.9817000031471252
2002-08-02,0.9847999811172485
2002-08-05,0.9789999723434448
2002-08-06,0.9631999731063843
2002-08-07,0.9725000262260437
2002-08-08,0.9641000032424927
2002-08-09,0.968999981880188
2002-08-12,0.977400004863739
2002-08-13,0.9800999760627747
2002-08-14,0.9807000160217285
2002-08-15,0.9822999835014343
2002-08-16,0.9825000166893005
2002-08-19,0.975600004196167
2002-08-20,0.9778000116348267
2002-08-21,0.9785000085830688
2002-08-22,0.9692999720573425
2002-08-23,0.9710999727249146
2002-08-26,0.9714000225067139
2002-08-27,0.9824000000953674
2002-08-28,0.9793000221252441
2002-08-29,0.983299970626831
2002-08-30,0.9801999926567078
2002-09-02,0.984499990940094
2002-09-03,0.9958999752998352
2002-09-04,0.9907000064849854
2002-09-05,0.9926999807357788
2002-09-06,0.9805999994277954
2002-09-09,0.9783999919891357
2002-09-10,0.9747999906539917
2002-09-11,0.9754999876022339
2002-09-12,0.9815000295639038
2002-09-13,0.9724000096321106
2002-09-16,0.9708999991416931
2002-09-17,0.9674999713897705
2002-09-18,0.972599983215332
2002-09-19,0.9810000061988831
2002-09-20,0.9769999980926514
2002-09-23,0.974399983882904
2002-09-24,0.9779000282287598
2002-09-25,0.9728999733924866
2002-09-26,0.9742000102996826
2002-09-27,0.9761999845504761
2002-09-30,0.9833999872207642
2002-10-01,0.9815000295639038
2002-10-02,0.9815000295639038
2002-10-03,0.9837999939918518
2002-10-04,0.9768999814987183
2002-10-07,0.9793000221252441
2002-10-08,0.974399983882904
2002-10-09,0.9876000285148621
2002-10-10,0.9835000038146973
2002-10-11,0.9835000038146973
2002-10-14,0.9835000038146973
2002-10-15,0.9779999852180481
2002-10-16,0.9793000221252441
2002-10-17,0.9693999886512756
2002-10-18,0.9693999886512756
2002-10-21,0.9718000292778015
2002-10-22,0.9764000177383423
2002-10-23,0.974399983882904
2002-10-24,0.9751999974250793
2002-10-25,0.9746999740600586
2002-10-28,0.9821000099182129
2002-10-29,0.9825999736785889
2002-10-30,0.9825999736785889
2002-10-31,0.9871000051498413
2002-11-01,0.9945999979972839
2002-11-04,0.9952999949455261
2002-11-05,0.9976999759674072
2002-11-06,1.0008000135421753
2002-11-07,1.0073000192642212
2002-11-08,1.011199951171875
2002-11-11,1.011199951171875
2002-11-12,1.0096999406814575
2002-11-13,1.0049999952316284
2002-11-14,1.00409996509552
2002-11-15,1.0073000192642212
2002-11-18,1.007099986076355
2002-11-19,1.0016000270843506
2002-11-20,1.0003999471664429
2002-11-21,0.9998000264167786
2002-11-22,0.9958999752998352
2002-11-25,0.9898999929428101
2002-11-26,0.9914000034332275
2002-11-27,0.9900000095367432
2002-11-28,0.9937000274658203
2002-11-29,0.9934999942779541
2002-12-02,0.9965000152587891
2002-12-03,0.9950000047683716
2002-12-04,0.9991999864578247
2002-12-05,1.0
2002-12-06,1.0088000297546387
2002-12-09,1.0095000267028809
2002-12-10,1.0089000463485718
2002-12-11,1.0077999830245972
2002-12-12,1.018399953842163
2002-12-13,1.0223000049591064
2002-12-16,1.021299958229065
2002-12-17,1.0246000289916992
2002-12-18,1.0221999883651733
2002-12-19,1.0230000019073486
2002-12-20,1.0231000185012817
2002-12-23,1.0221999883651733
2002-12-24,1.0269999504089355
2002-12-26,1.0338000059127808
2002-12-27,1.0405999422073364
2002-12-30,1.044700026512146
2002-12-31,1.0470999479293823
2003-01-02,1.0329999923706055
2003-01-03,1.0383000373840332
2003-01-06,1.0441999435424805
2003-01-07,1.0384000539779663
2003-01-08,1.0461000204086304
2003-01-09,1.045699954032898
2003-01-10,1.0556000471115112
2003-01-13,1.0520999431610107
2003-01-14,1.0541000366210938
2003-01-15,1.0520000457763672
2003-01-16,1.0592999458312988
2003-01-17,1.0628999471664429
2003-01-20,1.0647000074386597
2003-01-21,1.069200038909912
2003-01-22,1.0693000555038452
2003-01-23,1.0735000371932983
2003-01-24,1.0815000534057617
2003-01-27,1.0831999778747559
2003-01-28,1.079800009727478
2003-01-29,1.0809999704360962
2003-01-30,1.0786000490188599
2003-01-31,1.0736000537872314
2003-02-03,1.0749000310897827
2003-02-04,1.0858999490737915
2003-02-05,1.0786000490188599
2003-02-06,1.0815999507904053
2003-02-07,1.0815000534057617
2003-02-10,1.073199987411499
2003-02-11,1.0717999935150146
2003-02-12,1.0705000162124634
2003-02-13,1.0824999809265137
2003-02-14,1.076200008392334
2003-02-17,1.072700023651123
2003-02-18,1.0673999786376953
2003-02-19,1.0746999979019165
2003-02-20,1.0813000202178955
2003-02-21,1.075600028038025
2003-02-24,1.0781999826431274
2003-02-25,1.075600028038025
2003-02-26,1.0782999992370605
2003-02-27,1.0759999752044678
2003-02-28,1.0794999599456787
2003-03-03,1.0879000425338745
2003-03-04,1.0872999429702759
2003-03-05,1.0967999696731567
2003-03-06,1.0968999862670898
2003-03-07,1.1008000373840332
2003-03-10,1.104200005531311
2003-03-11,1.1038999557495117
2003-03-12,1.100000023841858
2003-03-13,1.0807000398635864
2003-03-14,1.0743000507354736
2003-03-17,1.0779999494552612
2003-03-18,1.0595999956130981
2003-03-19,1.0530999898910522
2003-03-20,1.05840003490448
2003-03-21,1.0499999523162842
2003-03-24,1.061400055885315
2003-03-25,1.0621000528335571
2003-03-26,1.0651999711990356
2003-03-27,1.065500020980835
2003-03-28,1.0750999450683594
2003-03-31,1.0867999792099
2003-04-01,1.0859999656677246
2003-04-02,1.0729000568389893
2003-04-03,1.0703999996185303
2003-04-04,1.070199966430664
2003-04-07,1.0628000497817993
2003-04-08,1.0684000253677368
2003-04-09,1.0736000537872314
2003-04-10,1.0769000053405762
2003-04-11,1.072700023651123
2003-04-14,1.0753999948501587
2003-04-15,1.0789999961853027
2003-04-16,1.0887000560760498
2003-04-17,1.0858999490737915
2003-04-21,1.0843000411987305
2003-04-22,1.0947999954223633
2003-04-23,1.0942000150680542
2003-04-24,1.1004999876022339
2003-04-25,1.1004999876022339
2003-04-28,1.0961999893188477
2003-04-29,1.1049000024795532
2003-04-30,1.1159000396728516
2003-05-01,1.121000051498413
2003-05-02,1.1210999488830566
2003-05-05,1.1263999938964844
2003-05-06,1.1404000520706177
2003-05-07,1.1358000040054321
2003-05-08,1.1482000350952148
2003-05-09,1.1475000381469727
2003-05-12,1.1543999910354614
2003-05-13,1.1502000093460083
2003-05-14,1.1491999626159668
2003-05-15,1.138800024986267
2003-05-16,1.156499981880188
2003-05-19,1.1640000343322754
2003-05-20,1.1699999570846558
2003-05-21,1.1660000085830688
2003-05-22,1.1687999963760376
2003-05-23,1.1792999505996704
2003-05-26,1.1856000423431396
2003-05-27,1.184999942779541
2003-05-28,1.1754000186920166
2003-05-29,1.1863000392913818
2003-05-30,1.1783000230789185
2003-06-02,1.1754000186920166
2003-06-03,1.174299955368042
2003-06-04,1.1683000326156616
2003-06-05,1.1842000484466553
2003-06-06,1.169800043106079
2003-06-09,1.173799991607666
2003-06-10,1.1677000522613525
2003-06-11,1.1756999492645264
2003-06-12,1.176300048828125
2003-06-13,1.186900019645691
2003-06-16,1.186400055885315
2003-06-17,1.1766999959945679
2003-06-18,1.1656999588012695
2003-06-19,1.167799949645996
2003-06-20,1.1549999713897705
2003-06-23,1.1520999670028687
2003-06-24,1.1476999521255493
2003-06-25,1.1506999731063843
2003-06-26,1.1402000188827515
2003-06-27,1.13919997215271
2003-06-30,1.1469000577926636
2003-07-01,1.1535999774932861
2003-07-02,1.151900053024292
2003-07-03,1.1461000442504883
2003-07-07,1.1299999952316284
2003-07-08,1.128100037574768
2003-07-09,1.131700038909912
2003-07-10,1.1366000175476074
2003-07-11,1.12909996509552
2003-07-14,1.1260000467300415
2003-07-15,1.1174999475479126
2003-07-16,1.1190999746322632
2003-07-17,1.1194000244140625
2003-07-18,1.1268999576568604
2003-07-21,1.132599949836731
2003-07-22,1.1311999559402466
2003-07-23,1.1445000171661377
2003-07-24,1.1448999643325806
2003-07-25,1.1491999626159668
2003-07-28,1.1486999988555908
2003-07-29,1.144700050354004
2003-07-30,1.1344000101089478
2003-07-31,1.1225999593734741
2003-08-01,1.1247999668121338
2003-08-04,1.1339000463485718
2003-08-05,1.1334999799728394
2003-08-06,1.1332000494003296
2003-08-07,1.135699987411499
2003-08-08,1.1282000541687012
2003-08-11,1.1348999738693237
2003-08-12,1.1298999786376953
2003-08-13,1.1299999952316284
2003-08-14,1.1237000226974487
2003-08-15,1.1241999864578247
2003-08-18,1.1141999959945679
2003-08-19,1.1136000156402588
2003-08-20,1.111299991607666
2003-08-21,1.0920000076293945
2003-08-22,1.0878000259399414
2003-08-25,1.087499976158142
2003-08-26,1.0878000259399414
2003-08-27,1.0875999927520752
2003-08-28,1.086300015449524
2003-08-29,1.09660005569458
2003-09-01,1.095900058746338
2003-09-02,1.0820000171661377
2003-09-03,1.083799958229065
2003-09-04,1.0922000408172607
2003-09-05,1.1102999448776245
2003-09-08,1.1093000173568726
2003-09-09,1.1222000122070312
2003-09-10,1.1210999488830566
2003-09-11,1.1198999881744385
2003-09-12,1.128600001335144
2003-09-15,1.1294000148773193
2003-09-16,1.114400029182434
2003-09-17,1.1270999908447266
2003-09-18,1.121500015258789
2003-09-19,1.1327999830245972
2003-09-22,1.1456999778747559
2003-09-23,1.1439000368118286
2003-09-24,1.145799994468689
2003-09-25,1.1460000276565552
2003-09-26,1.1445000171661377
2003-09-29,1.156000018119812
2003-09-30,1.1619999408721924
2003-10-01,1.1686999797821045
2003-10-02,1.166700005531311
2003-10-03,1.1536999940872192
2003-10-06,1.1677000522613525
2003-10-07,1.1749999523162842
2003-10-08,1.1779999732971191
2003-10-09,1.1719000339508057
2003-10-10,1.1784000396728516
2003-10-13,1.1784000396728516
2003-10-14,1.1714999675750732
2003-10-15,1.1629999876022339
2003-10-16,1.158400058746338
2003-10-17,1.1634000539779663
2003-10-20,1.1641000509262085
2003-10-21,1.1633000373840332
2003-10-22,1.1790000200271606
2003-10-23,1.1766999959945679
2003-10-24,1.1797000169754028
2003-10-27,1.1726000308990479
2003-10-28,1.1669000387191772
2003-10-29,1.1656999588012695
2003-10-30,1.1615999937057495
2003-10-31,1.155900001525879
2003-11-03,1.144700050354004
2003-11-04,1.1482000350952148
2003-11-05,1.142699956893921
2003-11-06,1.1401000022888184
2003-11-07,1.1519999504089355
2003-11-10,1.1481000185012817
2003-11-11,1.1481000185012817
2003-11-12,1.1620999574661255
2003-11-13,1.1720999479293823
2003-11-14,1.1758999824523926
2003-11-17,1.1756999492645264
2003-11-18,1.1943999528884888
2003-11-19,1.1875
2003-11-20,1.1902999877929688
2003-11-21,1.1908999681472778
2003-11-24,1.176200032234192
2003-11-25,1.1778000593185425
2003-11-26,1.19159996509552
2003-11-27,1.1891000270843506
2003-11-28,1.1984000205993652
2003-12-01,1.1967999935150146
2003-12-02,1.2077000141143799
2003-12-03,1.2096999883651733
2003-12-04,1.2096999883651733
2003-12-05,1.2161999940872192
2003-12-08,1.2218999862670898
2003-12-09,1.2236000299453735
2003-12-10,1.2216999530792236
2003-12-11,1.221500039100647
2003-12-12,1.2294000387191772
2003-12-15,1.2300000190734863
2003-12-16,1.2300000190734863
2003-12-17,1.2369999885559082
2003-12-18,1.2395999431610107
2003-12-19,1.23580002784729
2003-12-22,1.2379000186920166
2003-12-23,1.2364000082015991
2003-12-24,1.2425999641418457
2003-12-26,1.2408000230789185
2003-12-29,1.246399998664856
2003-12-30,1.2518999576568604
2003-12-31,1.256600022315979
2004-01-02,1.257599949836731
2004-01-05,1.2649999856948853
2004-01-06,1.2736999988555908
2004-01-07,1.2621999979019165
2004-01-08,1.273900032043457
2004-01-09,1.2818000316619873
2004-01-12,1.2728999853134155
2004-01-13,1.2727999687194824
2004-01-14,1.2646000385284424
2004-01-15,1.2558000087738037
2004-01-16,1.235700011253357
2004-01-19,1.2354999780654907
2004-01-20,1.2546000480651855
2004-01-21,1.2611000537872314
2004-01-22,1.2690000534057617
2004-01-23,1.2580000162124634
2004-01-26,1.245300054550171
2004-01-27,1.261299967765808
2004-01-28,1.249400019645691
2004-01-29,1.238700032234192
2004-01-30,1.2447999715805054
2004-02-02,1.239400029182434
2004-02-03,1.2532999515533447
2004-02-04,1.2519999742507935
2004-02-05,1.252500057220459
2004-02-06,1.2680000066757202
2004-02-09,1.2674000263214111
2004-02-10,1.2694000005722046
2004-02-11,1.2798999547958374
2004-02-12,1.2783000469207764
2004-02-13,1.2725000381469727
2004-02-16,1.2770999670028687
2004-02-17,1.2827999591827393
2004-02-18,1.2696000337600708
2004-02-19,1.2691999673843384
2004-02-20,1.2506999969482422
2004-02-23,1.253100037574768
2004-02-24,1.2680000066757202
2004-02-25,1.2488000392913818
2004-02-26,1.2431999444961548
2004-02-27,1.248900055885315
2004-03-01,1.2440999746322632
2004-03-02,1.222499966621399
2004-03-03,1.218999981880188
2004-03-04,1.218999981880188
2004-03-05,1.2371000051498413
